filename,type,offset,compressedSize,uncompressedSize,method,zlib,7zip
AndroidManifest.xml,xml,0,7533,36332,8,0,0
HMSCore-appservice.properties,properties,7582,41,41,0,0,0
HMSCore-availableupdate.properties,properties,7689,46,46,0,0,0
HMSCore-base.properties,properties,7806,35,35,0,0,0
HMSCore-baselegacyapi.properties,properties,7903,44,44,0,0,0
HMSCore-device.properties,properties,8016,37,37,0,0,0
HMSCore-gameservice.properties,properties,8117,42,42,0,0,0
HMSCore-hatool.properties,properties,8226,37,37,0,0,0
HMSCore-hmscoreinstaller.properties,properties,8325,47,47,0,0,0
HMSCore-log.properties,properties,8443,34,34,0,0,0
HMSCore-stats.properties,properties,8538,36,36,0,0,0
HMSCore-ui.properties,properties,8628,33,33,0,0,0
androidx.activity_activity.version,version,8721,6,6,0,0,0
androidx.appcompat_appcompat-resources.version,version,8810,6,6,0,0,0
androidx.appcompat_appcompat.version,version,8910,6,6,0,0,0
androidx.arch.core_core-runtime.version,version,8998,6,6,0,0,0
androidx.core_core.version,version,9082,6,6,0,0,0
androidx.cursoradapter_cursoradapter.version,version,9162,6,6,0,0,0
androidx.customview_customview.version,version,9258,6,6,0,0,0
androidx.drawerlayout_drawerlayout.version,version,9350,6,6,0,0,0
androidx.fragment_fragment.version,version,9446,6,6,0,0,0
androidx.interpolator_interpolator.version,version,9534,6,6,0,0,0
androidx.lifecycle_lifecycle-livedata-core.version,version,9630,6,6,0,0,0
androidx.lifecycle_lifecycle-livedata.version,version,9734,6,6,0,0,0
androidx.lifecycle_lifecycle-runtime.version,version,9830,6,6,0,0,0
androidx.lifecycle_lifecycle-viewmodel.version,version,9926,6,6,0,0,0
androidx.loader_loader.version,version,10026,6,6,0,0,0
androidx.savedstate_savedstate.version,version,10110,6,6,0,0,0
androidx.vectordrawable_vectordrawable-animated.version,version,10202,6,6,0,0,0
androidx.vectordrawable_vectordrawable.version,version,10302,6,6,0,0,0
androidx.versionedparcelable_versionedparcelable.version,version,10402,6,6,0,0,0
androidx.viewpager_viewpager.version,version,10510,6,6,0,0,0
agconnect-core.properties,properties,10598,37,37,0,0,0
application.properties,properties,10697,73,83,8,1,0
AssetBundleMD5.bytes,bytes,10822,1567468,1567468,0,0,0
AssetBundles,AssetBundles,1578356,644702,710141,8,1,0
ab_prepatch.ab,ab,2223120,14076585,14076585,0,0,0
asset_map.ab,ab,16299769,589637,589637,0,0,0
alphatexture.ab,ab,16889477,18727,18727,0,0,0
dummy.ab,ab,16908303,3488,3488,0,0,0
no_ab_space_name.ab,ab,16911876,2157,2157,0,0,0
bg_plane.ab,ab,16914129,8852,8852,0,0,0
boss_girl_skeletondata.ab,ab,16923072,217684,217684,0,0,0
puppeteer_hand_skeletondata.ab,ab,17140872,54025,54025,0,0,0
guardshooter_skeletondata.ab,ab,17195021,43072,43072,0,0,0
bombbarrel_skeletondata.ab,ab,17238228,11082,11082,0,0,0
cattle_skeletondata.ab,ab,17249438,87671,87671,0,0,0
