filename,type,offset,compressedSize,uncompressedSize,method,zlib,7zip
AndroidManifest.xml,xml,0,7529,36332,8,1,0
HMSCore-appservice.properties,properties,7578,41,41,0,0,0
HMSCore-availableupdate.properties,properties,7685,46,46,0,0,0
HMSCore-base.properties,properties,7802,35,35,0,0,0
HMSCore-baselegacyapi.properties,properties,7899,44,44,0,0,0
HMSCore-device.properties,properties,8012,37,37,0,0,0
HMSCore-gameservice.properties,properties,8113,42,42,0,0,0
HMSCore-hatool.properties,properties,8222,37,37,0,0,0
HMSCore-hmscoreinstaller.properties,properties,8321,47,47,0,0,0
HMSCore-log.properties,properties,8439,34,34,0,0,0
HMSCore-stats.properties,properties,8534,36,36,0,0,0
HMSCore-ui.properties,properties,8624,33,33,0,0,0
androidx.activity_activity.version,version,8717,6,6,0,0,0
androidx.appcompat_appcompat-resources.version,version,8806,6,6,0,0,0
androidx.appcompat_appcompat.version,version,8906,6,6,0,0,0
androidx.arch.core_core-runtime.version,version,8994,6,6,0,0,0
androidx.core_core.version,version,9078,6,6,0,0,0
androidx.cursoradapter_cursoradapter.version,version,9158,6,6,0,0,0
androidx.customview_customview.version,version,9254,6,6,0,0,0
androidx.drawerlayout_drawerlayout.version,version,9346,6,6,0,0,0
androidx.fragment_fragment.version,version,9442,6,6,0,0,0
androidx.interpolator_interpolator.version,version,9530,6,6,0,0,0
androidx.lifecycle_lifecycle-livedata-core.version,version,9626,6,6,0,0,0
androidx.lifecycle_lifecycle-livedata.version,version,9730,6,6,0,0,0
androidx.lifecycle_lifecycle-runtime.version,version,9826,6,6,0,0,0
androidx.lifecycle_lifecycle-viewmodel.version,version,9922,6,6,0,0,0
androidx.loader_loader.version,version,10022,6,6,0,0,0
androidx.savedstate_savedstate.version,version,10106,6,6,0,0,0
androidx.vectordrawable_vectordrawable-animated.version,version,10198,6,6,0,0,0
androidx.vectordrawable_vectordrawable.version,version,10298,6,6,0,0,0
androidx.versionedparcelable_versionedparcelable.version,version,10398,6,6,0,0,0
androidx.viewpager_viewpager.version,version,10506,6,6,0,0,0
agconnect-core.properties,properties,10594,37,37,0,0,0
application.properties,properties,10693,73,83,8,1,0
AssetBundleMD5.bytes,bytes,10818,1568414,1568414,0,0,0
AssetBundles,AssetBundles,1579298,643216,708987,8,1,0
ab_prepatch.ab,ab,2222576,14076685,14076685,0,0,0
asset_map.ab,ab,16299325,587626,587626,0,0,0
alphatexture.ab,ab,16887022,18727,18727,0,0,0
dummy.ab,ab,16905847,3488,3488,0,0,0
no_ab_space_name.ab,ab,16909420,2157,2157,0,0,0
bg_plane.ab,ab,16911673,8852,8852,0,0,0
boss_girl_skeletondata.ab,ab,16920616,217684,217684,0,0,0
puppeteer_hand_skeletondata.ab,ab,17138416,54025,54025,0,0,0
guardshooter_skeletondata.ab,ab,17192565,43072,43072,0,0,0
bombbarrel_skeletondata.ab,ab,17235772,11082,11082,0,0,0
cattle_skeletondata.ab,ab,17246982,87671,87671,0,0,0
cannon_skeletondata.ab,ab,17334771,69447,69447,0,0,0
chomper_skeletondata.ab,ab,17404339,47991,47991,0,0,0
crabgeneral_skeletondata.ab,ab,17452455,308698,308698,0,0,0
dici_puppet_skeletondata.ab,ab,17761286,112552,112552,0,0,0
elves_female_skeletondata.ab,ab,17873968,86767,86767,0,0,0
elves_male_skeletondata.ab,ab,17960867,81912,81912,0,0,0
doll_father_skeletondata.ab,ab,18042908,129905,129905,0,0,0
floatwarrior_skeletondata.ab,ab,18172945,98916,98916,0,0,0
icefox_rin_skeletondata.ab,ab,18271996,73452,73452,0,0,0
frog_skeletondata.ab,ab,18345572,36327,36327,0,0,0
ghosthand_skeletondata.ab,ab,18382015,16626,16626,0,0,0
greenturtle_skeletondata.ab,ab,18398770,36058,36058,0,0,0
hedgehog_skeletondata.ab,ab,18434958,38736,38736,0,0,0
hippocampus_skeletondata.ab,ab,18473812,24738,24738,0,0,0
bigeyebird_skeletondata.ab,ab,18498674,58304,58304,0,0,0
cangya_kamaitachi_skeletondata.ab,ab,18557108,32646,32646,0,0,0
laserlock_skeletondata.ab,ab,18589890,26604,26604,0,0,0
leech_skeletondata.ab,ab,18616620,13240,13240,0,0,0
lingyu_ghost_skeletondata.ab,ab,18629992,33147,33147,0,0,0
longarm_puppet_skeletondata.ab,ab,18663271,183766,183766,0,0,0
maninblack_skeletondata.ab,ab,18847174,42728,42728,0,0,0
mixedfish_puppet_skeletondata.ab,ab,18890024,166773,166773,0,0,0
doll_mother_skeletondata.ab,ab,19056937,119711,119711,0,0,0
cangya_mountaingiant_skeletondata.ab,ab,19176779,48076,48076,0,0,0
petskamaitachi_skeletondata.ab,ab,19224996,91790,91790,0,0,0
pufferfish_skeletondata.ab,ab,19316922,164838,164838,0,0,0
puppetarm_skeletondata.ab,ab,19481882,38016,38016,0,0,0
story_sister_skeletondata.ab,ab,19520020,153860,153860,0,0,0
selfexplosion_skeletondata.ab,ab,19674012,33224,33224,0,0,0
shrimpsoldier_skeletondata.ab,ab,19707364,249104,249104,0,0,0
spraypoison_puppet_skeletondata.ab,ab,19956596,170049,170049,0,0,0
thornball_skeletondata.ab,ab,20126789,28449,28449,0,0,0
turtleisland_cloud_skeletondata.ab,ab,20155365,52148,52148,0,0,0
variantcoral_skeletondata.ab,ab,20207660,65794,65794,0,0,0
warriorarm_skeletondata.ab,ab,20273586,33981,33981,0,0,0
xilan_skeletondata.ab,ab,20307689,221738,221738,0,0,0
boss_doll_background_01_skeletondata.ab,ab,20529546,59653,59653,0,0,0
boss_doll_background_02_skeletondata.ab,ab,20589333,65246,65246,0,0,0
boss_doll_background_03_skeletondata.ab,ab,20654710,64031,64031,0,0,0
boss_doll_background_04_skeletondata.ab,ab,20718875,67206,67206,0,0,0
boss_doll_background_05_skeletondata.ab,ab,20786206,59199,59199,0,0,0
boss_doll_background_06_skeletondata.ab,ab,20845539,68349,68349,0,0,0
boss_doll_background_07_skeletondata.ab,ab,20914013,65497,65497,0,0,0
boss_doll_background_08_skeletondata.ab,ab,20979641,63337,63337,0,0,0
kylin_skeletondata.ab,ab,21043109,225403,225403,0,0,0
littleninja_skeletondata.ab,ab,21268619,35558,35558,0,0,0
envoy_doll_skeletondata.ab,ab,21304302,97770,97770,0,0,0
puppeteer_hand_skeletondata.ab,ab,21402198,53898,53898,0,0,0
envoy_doll_head_skeletondata.ab,ab,21456230,19875,19875,0,0,0
alien_skeletondata.ab,ab,21476239,23861,23861,0,0,0
bigmouthflower_skeletondata.ab,ab,21500213,15687,15687,0,0,0
boss_doll_background_skeletondata.ab,ab,21516023,450684,450684,0,0,0
boss_mai_skeletondata.ab,ab,21966836,1461512,1461512,0,0,0
dodo_skeletondata.ab,ab,23428464,44420,44420,0,0,0
dronebomb_skeletondata.ab,ab,23472996,39183,39183,0,0,0
enemyelitespider_red_skeletondata.ab,ab,23512299,27801,27801,0,0,0
fort_ab_space_barbette_skeletondata.ab,ab,23540229,10776,10776,0,0,0
giftboard_skeletondata.ab,ab,23551136,50433,50433,0,0,0
lasercamera_skeletondata.ab,ab,23601689,27169,27169,0,0,0
littleninja_skeletondata.ab,ab,23628977,35647,35647,0,0,0
luzhang_skeletondata.ab,ab,23664743,15488,15488,0,0,0
magician_skeletondata.ab,ab,23680340,140118,140118,0,0,0
roadblock_skeletondata.ab,ab,23820574,42433,42433,0,0,0
salamander_skeletondata.ab,ab,23863125,103817,103817,0,0,0
scholar_skeletondata.ab,ab,23967061,123079,123079,0,0,0
sportseagle_skeletondata.ab,ab,24090255,41225,41225,0,0,0
springtoy_skeletondata.ab,ab,24131593,27192,27192,0,0,0
sylph_skeletondata.ab,ab,24158896,53984,53984,0,0,0
thundergodhand_skeletondata.ab,ab,24212996,52942,52942,0,0,0
thunderspirit_skeletondata.ab,ab,24266054,43437,43437,0,0,0
triceratops_skeletondata.ab,ab,24309613,57102,57102,0,0,0
undine_skeletondata.ab,ab,24366834,40664,40664,0,0,0
xiaojiao_black_ex_skeletondata.ab,ab,24407612,115878,115878,0,0,0
xiaojiao_black_skeletondata.ab,ab,24523618,238916,238916,0,0,0
sister_shadow_back_skeletondata.ab,ab,24762656,161875,161875,0,0,0
envoy_skeletondata.ab,ab,24924663,135469,135469,0,0,0
blankbt.ab,ab,25060249,2325,2325,0,0,0
bossabsorb_bigpuppet.ab,ab,25062661,5482,5482,0,0,0
bossincoming_bigpuppet_ab_space_2.ab,ab,25068278,4727,4727,0,0,0
bossspitcocoon_ex_bigpuppet.ab,ab,25073151,4636,4636,0,0,0
bullethand_bigpuppet.ab,ab,25077920,21279,21279,0,0,0
enemycombatbullet.ab,ab,25099339,3016,3016,0,0,0
enemyrobotreleaserobot.ab,ab,25102484,5273,5273,0,0,0
enemyrobotuav.ab,ab,25107893,9685,9685,0,0,0
enemycanxinstage1_bullet_handthorn2.ab,ab,25117705,4623,4623,0,0,0
enemycanxinstage1_skill_buff.ab,ab,25122479,3407,3407,0,0,0
bossheartmissing_adddragonpowerbuff_story.ab,ab,25126023,3517,3517,0,0,0
bossheartmissing_single_revolve.ab,ab,25129701,5064,5064,0,0,0
bossheartmissing_single_revolve_end.ab,ab,25134916,4586,4586,0,0,0
bullet_heartmissing_bloom.ab,ab,25139658,5225,5225,0,0,0
bullet_heartmissing_fight_l.ab,ab,25145033,5665,5665,0,0,0
bullet_heartmissing_silk.ab,ab,25150841,6596,6596,0,0,0
enemyxilan_skill_substitute.ab,ab,25157584,4288,4288,0,0,0
bigrobot_hotlimitbuff.ab,ab,25162008,9404,9404,0,0,0
bigrobot_poweronbuff.ab,ab,25171520,8748,8748,0,0,0
dragonpowerbuff.ab,ab,25180384,14309,14309,0,0,0
dragonpowerbuff_story.ab,ab,25194801,11775,11775,0,0,0
oxygencountingbuff.ab,ab,25206691,7977,7977,0,0,0
skillfirefightingenergy.ab,ab,25214773,10223,10223,0,0,0
thundershieldbuff.ab,ab,25225115,3789,3789,0,0,0
trappedninjabuff.ab,ab,25229017,3701,3701,0,0,0
enemyairballoonde.ab,ab,25232821,3086,3086,0,0,0
enemypowerfulcocoon.ab,ab,25236030,4351,4351,0,0,0
enemyhidegroundthorntest.ab,ab,25240515,6022,6022,0,0,0
enemycrabpuppet.ab,ab,25246670,10389,10389,0,0,0
skillbtautothunder.ab,ab,25257189,13052,13052,0,0,0
skillbulletbtautoball.ab,ab,25270380,7333,7333,0,0,0
skillbulletbtautothunder.ab,ab,25277857,3728,3728,0,0,0
skillbecomedragon.ab,ab,25281732,24114,24114,0,0,0
skillbecomedragon1.ab,ab,25305978,18504,18504,0,0,0
skillbecomedragon2.ab,ab,25324624,30909,30909,0,0,0
skillbecomedragon3.ab,ab,25355673,30127,30127,0,0,0
skillbulletbecomedragon_arrow.ab,ab,25385939,7740,7740,0,0,0
skillbulletbecomedragon_arrowfromball.ab,ab,25393832,10487,10487,0,0,0
skillbulletbecomedragon_clearscreen.ab,ab,25404471,5863,5863,0,0,0
skillbulletbecomedragon_fakeninja1.ab,ab,25410491,10917,10917,0,0,0
skillbulletbecomedragon_littleshark.ab,ab,25421557,5476,5476,0,0,0
skillbulletbecomedragon_scratch_both.ab,ab,25427192,6513,6513,0,0,0
skillbulletbecomedragon_scratch_both_bullet.ab,ab,25433865,4993,4993,0,0,0
skillbulletbecomedragon_scratch_down.ab,ab,25439025,5981,5981,0,0,0
skillbulletbecomedragon_scratch_left.ab,ab,25445157,6646,6646,0,0,0
skillbulletbecomedragon_scratch_left_bullet.ab,ab,25451954,4985,4985,0,0,0
skillbulletbecomedragon_scratch_right.ab,ab,25457097,6675,6675,0,0,0
skillbulletbecomedragon_scratch_right_bullet.ab,ab,25463931,5012,5012,0,0,0
skillbulletbecomedragon_scratch_wind.ab,ab,25469108,6698,6698,0,0,0
skillbulletbecomedragon_superme_sharkwithwaterspear.ab,ab,25475966,11656,11656,0,0,0
skillbulletbecomedragon_superme_waterspear.ab,ab,25487788,10333,10333,0,0,0
skillbulletbecomedragon_supreme_becomedragon.ab,ab,25498285,11347,11347,0,0,0
skillbulletbecomedragon_supreme_becomedragondown.ab,ab,25509791,9209,9209,0,0,0
skillbulletbecomedragon_supreme_becomedragondowneffect.ab,ab,25519169,3695,3695,0,0,0
skillbulletbecomedragon_supreme_becomedragonfinal.ab,ab,25523039,9468,9468,0,0,0
skillbulletbecomedragon_waterball.ab,ab,25532680,8496,8496,0,0,0
skillbulletbecomedragon_waterspear.ab,ab,25541324,7155,7155,0,0,0
skillbulletbecomedragon_watersyncer.ab,ab,25548635,7488,7488,0,0,0
skillbulletbecomedragon_wind.ab,ab,25556280,10868,10868,0,0,0
skillbulletbecomedragon_windx.ab,ab,25567300,8022,8022,0,0,0
uiskillfirefightingenergy.ab,ab,25575466,9196,9196,0,0,0
skillbullethoneybee_clearscreen.ab,ab,25584804,7085,7085,0,0,0
skillbullethoneybee_dragonfire.ab,ab,25592041,7311,7311,0,0,0
skillbullethoneybee_endingclearscreen.ab,ab,25599503,5533,5533,0,0,0
skillbullethoneybee_fakeninja2.ab,ab,25605197,10756,10756,0,0,0
skillbullethoneybee_firetornado.ab,ab,25616104,8577,8577,0,0,0
skillbullethoneybee_qte.ab,ab,25624833,14374,14374,0,0,0
skillseazoneshield.ab,ab,25639354,5527,5527,0,0,0
skillseazoneshield_bulletboss.ab,ab,25645015,4067,4067,0,0,0
skillseazoneshield_bulletclear.ab,ab,25649227,3577,3577,0,0,0
skillseazoneshield_bulletshield.ab,ab,25652953,5608,5608,0,0,0
skillseazonesmallshark.ab,ab,25658708,7510,7510,0,0,0
skillsharksmallbullet.ab,ab,25666350,7403,7403,0,0,0
skillthunderfistbullet_burst.ab,ab,25673891,5167,5167,0,0,0
skillthunderfistbullet_clearscreen.ab,ab,25679219,3583,3583,0,0,0
skillthunderfistbullet_final.ab,ab,25682971,4090,4090,0,0,0
skillthunderfistbullet_laser.ab,ab,25687222,4872,4872,0,0,0
skillthunderfistbullet_normal.ab,ab,25692248,3283,3283,0,0,0
skillthunderfistbullet_shadowdash.ab,ab,25695695,5779,5779,0,0,0
skillthunderfistbullet_shadowkick1.ab,ab,25701639,3859,3859,0,0,0
skillthunderfistbullet_shadowkick2.ab,ab,25705667,3818,3818,0,0,0
skillthunderfistbullet_shadowshoot.ab,ab,25709654,4566,4566,0,0,0
skillthunderfist.ab,ab,25714386,31942,31942,0,0,0
skillbtbulletfireflamethrower.ab,ab,25746458,10560,10560,0,0,0
skillbtbulletfireflamethrowerboom.ab,ab,25757164,8441,8441,0,0,0
skillbtfireflamethrower.ab,ab,25765757,10865,10865,0,0,0
skillbtbulletinkdragonbodyline.ab,ab,25776761,8167,8167,0,0,0
skillbtbulletinkdragonbrush.ab,ab,25785087,30549,30549,0,0,0
skillbtbulletinkdragonbrushfirstrush.ab,ab,25815789,7923,7923,0,0,0
skillbtbulletinkdragonbrushhit.ab,ab,25823875,4288,4288,0,0,0
skillbtbulletinkdragonbrushlastrush.ab,ab,25828320,7887,7887,0,0,0
skillbtbulletinkdragonbrushrush.ab,ab,25836371,3463,3463,0,0,0
skillbtbulletinkdragoncollider.ab,ab,25839991,6292,6292,0,0,0
skillbtbulletinkdragonvirtualtrans.ab,ab,25846440,10584,10584,0,0,0
skillbtinkdragonbrush.ab,ab,25857184,15836,15836,0,0,0
skillbtbulletthundervajra.ab,ab,25873168,9982,9982,0,0,0
skillbtbulletthundervajra_2.ab,ab,25883302,8727,8727,0,0,0
skillbtthundervajra.ab,ab,25892183,11276,11276,0,0,0
