filename,type,offset,compressedSize,uncompressedSize,method,zlib,7zip
agconnect-core.properties,properties,0,37,37,0,0,0
AndroidManifest.xml,xml,101,7794,37156,8,1,0
application.properties,properties,7960,73,83,8,1,0
agconnect-services.json,json,8101,484,839,8,1,0
analytics-plugin.json,json,8661,45,63,8,1,0
AssetBundleMD5.bytes,bytes,8780,728753,728753,0,0,0
activity.bundle,bundle,737601,11875,11875,0,0,0
common.bundle,bundle,749563,36624,36624,0,0,0
effectcommon.bundle,bundle,786272,73297,73297,0,0,0
effectingame.bundle,bundle,859657,298516,298516,0,0,0
ali.bundle,bundle,1158264,15322,15322,0,0,0
effectui.bundle,bundle,1173682,9377,9377,0,0,0
endless.bundle,bundle,1183137,9284,9284,0,0,0
gameresult.bundle,bundle,1192504,46026,46026,0,0,0
gameui.bundle,bundle,1238610,85387,85387,0,0,0
item.bundle,bundle,1324079,23380,23380,0,0,0
skill.bundle,bundle,1347540,50483,50483,0,0,0
themeelement.bundle,bundle,1398107,74028,74028,0,0,0
ab_assetmanifest.bundle,bundle,1472224,538940,538940,0,0,0
avggraph.bundle,bundle,2011244,1020,1020,0,0,0
ab_bossability.bundle,bundle,2012344,519065,519065,0,0,0
bloodninja.bundle,bundle,2531489,192053,192053,0,0,0
yinyangshi.bundle,bundle,2723629,353967,353967,0,0,0
ab_bosscontrollerdata.bundle,bundle,3077683,428262,428262,0,0,0
canxinstage1.bundle,bundle,3506030,298009,298009,0,0,0
enemybossarmordragon_106.bundle,bundle,3804129,20336,20336,0,0,0
enemybossarmordragon_107.bundle,bundle,3824564,27342,27342,0,0,0
enemybossarmordragon_253.bundle,bundle,3852006,11175,11175,0,0,0
enemybossarmordragon_304.bundle,bundle,3863283,19308,19308,0,0,0
enemybossarmordragon_305.bundle,bundle,3882684,27200,27200,0,0,0
enemybossarmordragon_4022.bundle,bundle,3909984,16860,16860,0,0,0
enemybossarmordragon_53.bundle,bundle,3926944,19619,19619,0,0,0
enemybossbat_1001.bundle,bundle,3946655,14086,14086,0,0,0
enemybossbat_102.bundle,bundle,3960834,13280,13280,0,0,0
enemybossbat_103.bundle,bundle,3974208,11623,11623,0,0,0
enemybossbat_104.bundle,bundle,3985923,11037,11037,0,0,0
enemybossbat_105.bundle,bundle,3997045,11094,11094,0,0,0
enemybossbat_106.bundle,bundle,4008230,12810,12810,0,0,0
enemybossbat_107.bundle,bundle,4021134,12922,12922,0,0,0
enemybossbat_108.bundle,bundle,4034150,21139,21139,0,0,0
enemybossbat_233.bundle,bundle,4055383,40794,40794,0,0,0
enemybossbat_3001.bundle,bundle,4096262,10582,10582,0,0,0
enemybossbat_3011.bundle,bundle,4106930,11010,11010,0,0,0
enemybossbat_302.bundle,bundle,4118026,11000,11000,0,0,0
enemybossbat_303.bundle,bundle,4129120,17733,17733,0,0,0
enemybossbat_304.bundle,bundle,4146945,12930,12930,0,0,0
enemybossbat_305.bundle,bundle,4159966,12812,12812,0,0,0
enemybossbat_306.bundle,bundle,4172872,23887,23887,0,0,0
enemybossbat_307.bundle,bundle,4196851,680157,680157,0,0,0
enemybossbat_308.bundle,bundle,4877093,116191,116191,0,0,0
enemybossbat_33.bundle,bundle,4993375,37327,37327,0,0,0
enemybossbat_4071.bundle,bundle,5030795,13849,13849,0,0,0
enemybossbat_4072.bundle,bundle,5044737,19471,19471,0,0,0
enemybossbat_4073.bundle,bundle,5064303,70606,70606,0,0,0
enemybossbee_1001.bundle,bundle,5135002,29874,29874,0,0,0
enemybossbee_102.bundle,bundle,5164962,13173,13173,0,0,0
enemybossbee_103.bundle,bundle,5178229,25395,25395,0,0,0
enemybossbee_104.bundle,bundle,5203715,21888,21888,0,0,0
enemybossbee_105.bundle,bundle,5225688,20597,20597,0,0,0
enemybossbee_1053.bundle,bundle,5246377,19957,19957,0,0,0
enemybossbee_106.bundle,bundle,5266429,21231,21231,0,0,0
enemybossbee_107.bundle,bundle,5287751,25849,25849,0,0,0
enemybossbee_108.bundle,bundle,5313685,36161,36161,0,0,0
enemybossbee_109.bundle,bundle,5349937,40465,40465,0,0,0
enemybossbee_110.bundle,bundle,5390493,31897,31897,0,0,0
enemybossbee_239.bundle,bundle,5422481,20897,20897,0,0,0
enemybossbee_249.bundle,bundle,5443469,29074,29074,0,0,0
enemybossbee_263.bundle,bundle,5472634,121157,121157,0,0,0
enemybossbee_264.bundle,bundle,5593885,157304,157304,0,0,0
enemybossbee_302.bundle,bundle,5751280,20987,20987,0,0,0
enemybossbee_303.bundle,bundle,5772359,21895,21895,0,0,0
enemybossbee_304.bundle,bundle,5794339,30581,30581,0,0,0
enemybossbee_305.bundle,bundle,5825005,25937,25937,0,0,0
enemybossbee_306.bundle,bundle,5851033,60478,60478,0,0,0
enemybossbee_307.bundle,bundle,5911602,111931,111931,0,0,0
enemybossbee_308.bundle,bundle,6023627,32695,32695,0,0,0
enemybossbee_3111.bundle,bundle,6056407,21816,21816,0,0,0
enemybossbee_3121.bundle,bundle,6078316,25678,25678,0,0,0
enemybossbee_39.bundle,bundle,6104086,20654,20654,0,0,0
enemybossbee_4031.bundle,bundle,6124830,32477,32477,0,0,0
enemybossbee_4032.bundle,bundle,6157393,37515,37515,0,0,0
enemybossbee_4033.bundle,bundle,6195003,736530,736530,0,0,0
enemybossbee_49.bundle,bundle,6931626,62844,62844,0,0,0
enemybossbee_63.bundle,bundle,6994560,33222,33222,0,0,0
enemybossbee_64.bundle,bundle,7027866,29666,29666,0,0,0
enemybossbee_9001.bundle,bundle,7057622,32049,32049,0,0,0
enemybossbloodninja_1001.bundle,bundle,7089757,33940,33940,0,0,0
enemybossbloodninja_1002.bundle,bundle,7123796,36858,36858,0,0,0
enemybossbloodninja_108.bundle,bundle,7160754,84274,84274,0,0,0
enemybossbloodninja_109.bundle,bundle,7245126,45055,45055,0,0,0
enemybossbloodninja_236.bundle,bundle,7290279,105449,105449,0,0,0
enemybossbloodninja_306.bundle,bundle,7395829,35484,35484,0,0,0
enemybossbloodninja_307.bundle,bundle,7431412,79467,79467,0,0,0
enemybossbloodninja_36.bundle,bundle,7510971,82593,82593,0,0,0
enemybossbloodninja_68.bundle,bundle,7593661,1169249,1169249,0,0,0
enemybosscanxin_2104.bundle,bundle,8763001,114187,114187,0,0,0
enemybossdragon_1001.bundle,bundle,8877283,11975,11975,0,0,0
enemybossdragon_1002.bundle,bundle,8889347,19524,19524,0,0,0
enemybossdragon_102.bundle,bundle,8908960,14709,14709,0,0,0
enemybossdragon_103.bundle,bundle,8923757,19588,19588,0,0,0
enemybossdragon_104.bundle,bundle,8943440,26675,26675,0,0,0
enemybossdragon_105.bundle,bundle,8970203,27075,27075,0,0,0
enemybossdragon_108.bundle,bundle,8997375,15996,15996,0,0,0
enemybossdragon_109.bundle,bundle,9013468,16013,16013,0,0,0
enemybossdragon_207.bundle,bundle,9029569,6827,6827,0,0,0
enemybossdragon_208.bundle,bundle,9036491,37701,37701,0,0,0
enemybossdragon_3002.bundle,bundle,9074289,11501,11501,0,0,0
enemybossdragon_3012.bundle,bundle,9085885,27120,27120,0,0,0
enemybossdragon_302.bundle,bundle,9113100,25521,25521,0,0,0
enemybossdragon_3022.bundle,bundle,9138709,25418,25418,0,0,0
enemybossdragon_303.bundle,bundle,9164222,26472,26472,0,0,0
enemybossdragon_3032.bundle,bundle,9190788,16060,16060,0,0,0
enemybossdragon_306.bundle,bundle,9206944,16007,16007,0,0,0
enemybossdragon_307.bundle,bundle,9223039,15966,15966,0,0,0
enemybossdragon_4021.bundle,bundle,9239102,21206,21206,0,0,0
enemybossdragon_4022.bundle,bundle,9260406,57625,57625,0,0,0
enemybossdragon_4023.bundle,bundle,9318129,67504,67504,0,0,0
enemybossdragon_7.bundle,bundle,9385728,6636,6636,0,0,0
enemybossdragon_8.bundle,bundle,9392456,17380,17380,0,0,0
enemybossdragon_9001.bundle,bundle,9409928,606030,606030,0,0,0
enemybossevilswordblue_106.bundle,bundle,10016054,19680,19680,0,0,0
enemybossevilswordblue_107.bundle,bundle,10035832,20071,20071,0,0,0
enemybossevilswordgreen_201.bundle,bundle,10056007,21352,21352,0,0,0
enemybossevilswordgreen_304.bundle,bundle,10077464,20002,20002,0,0,0
enemybossevilswordgreen_305.bundle,bundle,10097562,19682,19682,0,0,0
enemybossevilsword_104.bundle,bundle,10117346,20736,20736,0,0,0
enemybossevilsword_105.bundle,bundle,10138180,20738,20738,0,0,0
enemybossevilsword_1050.bundle,bundle,10159018,14548,14548,0,0,0
enemybossevilsword_106.bundle,bundle,10173664,19782,19782,0,0,0
enemybossevilsword_107.bundle,bundle,10193546,19999,19999,0,0,0
enemybossevilsword_1090.bundle,bundle,10213643,17257,17257,0,0,0
enemybossevilsword_256.bundle,bundle,10231001,255539,255539,0,0,0
enemybossevilsword_302.bundle,bundle,10486631,20799,20799,0,0,0
enemybossevilsword_303.bundle,bundle,10507527,20865,20865,0,0,0
enemybossevilsword_56.bundle,bundle,10528489,898337,898337,0,0,0
enemybossfireshishen_108.bundle,bundle,11426925,25059,25059,0,0,0
enemybossfireshishen_109.bundle,bundle,11452087,10488,10488,0,0,0
enemybossfireshishen_110.bundle,bundle,11462668,24993,24993,0,0,0
enemybossfireshishen_111.bundle,bundle,11487761,10431,10431,0,0,0
enemybossfireshishen_306.bundle,bundle,11498291,24969,24969,0,0,0
enemybossfireshishen_307.bundle,bundle,11523353,10417,10417,0,0,0
enemybossfireshishen_3102.bundle,bundle,11533869,27817,27817,0,0,0
enemybossfireshishen_31021.bundle,bundle,11561789,10280,10280,0,0,0
enemybossfireshishen_3112.bundle,bundle,11572164,144373,144373,0,0,0
enemybossfireshishen_31121.bundle,bundle,11716637,10231,10231,0,0,0
enemybossfireshishen_3122.bundle,bundle,11726963,68510,68510,0,0,0
enemybossfireshishen_31221.bundle,bundle,11795574,11764,11764,0,0,0
enemybossgreenghost_1050.bundle,bundle,11807440,11632,11632,0,0,0
enemybossgreenghost_106.bundle,bundle,11819172,40465,40465,0,0,0
enemybossgreenghost_107.bundle,bundle,11859729,17695,17695,0,0,0
enemybossgreenghost_109.bundle,bundle,11877523,24261,24261,0,0,0
enemybossgreenghost_260.bundle,bundle,11901885,62677,62677,0,0,0
enemybossgreenghost_304.bundle,bundle,11964661,17772,17772,0,0,0
enemybossgreenghost_305.bundle,bundle,11982532,77763,77763,0,0,0
enemybossgreenghost_306.bundle,bundle,12060387,14674,14674,0,0,0
enemybossgreenghost_307.bundle,bundle,12075162,23688,23688,0,0,0
enemybossgreenghost_3212.bundle,bundle,12098948,11589,11589,0,0,0
enemybossgreenghost_3222.bundle,bundle,12110637,11686,11686,0,0,0
enemybossgreenghost_4051.bundle,bundle,12122422,31981,31981,0,0,0
enemybossgreenghost_4052.bundle,bundle,12154505,172522,172522,0,0,0
enemybossgreenghost_4053.bundle,bundle,12327126,166460,166460,0,0,0
enemybossgreenghost_58.bundle,bundle,12493688,416292,416292,0,0,0
enemybossgreenghost_60.bundle,bundle,12910080,23951,23951,0,0,0
enemybosshuntsoulbird_1.bundle,bundle,12934131,19929,19929,0,0,0
enemybossmanipulator_1.bundle,bundle,12954161,12043,12043,0,0,0
