CMDLINE ./hdiffz /home/jbw/huawei_1000/C100157349/1.19.3.zip /home/jbw/huawei_1000/C100157349/1.19.4.zip diff
MEM 1487.671875 1678775160.9648
MEM 1506.234375 1678775161.0778
MEM 1524.281250 1678775161.1908
MEM 1545.164062 1678775161.3045
MEM 1564.242188 1678775161.4168
MEM 1585.125000 1678775161.5304
MEM 1604.460938 1678775161.6441
MEM 1624.054688 1678775161.7561
MEM 1643.390625 1678775161.8684
MEM 1661.695312 1678775161.9723
MEM 1681.289062 1678775162.0812
MEM 1701.398438 1678775162.1902
MEM 1720.734375 1678775162.3015
MEM 1740.328125 1678775162.4132
MEM 1758.300781 1678775162.5274
MEM 1777.121094 1678775162.6389
MEM 1796.457031 1678775162.7511
MEM 1816.050781 1678775162.8617
MEM 1834.871094 1678775162.9739
MEM 1851.628906 1678775163.0862
MEM 1871.222656 1678775163.1943
MEM 1891.074219 1678775163.3052
MEM 1909.121094 1678775163.4129
MEM 1927.167969 1678775163.5179
MEM 1948.050781 1678775163.6317
MEM 1968.417969 1678775163.7440
MEM 1987.238281 1678775163.8565
MEM 2006.574219 1678775163.9695
MEM 2026.167969 1678775164.0816
MEM 2045.503906 1678775164.1929
MEM 2058.394531 1678775164.2997
MEM 2069.480469 1678775164.4121
MEM 2083.917969 1678775164.5221
MEM 2099.644531 1678775164.6348
MEM 2115.371094 1678775164.7478
MEM 2131.097656 1678775164.8596
MEM 2147.339844 1678775164.9679
MEM 2163.066406 1678775165.0806
MEM 2178.792969 1678775165.1929
MEM 2192.457031 1678775165.3042
MEM 2208.183594 1678775165.4154
MEM 2228.292969 1678775165.5249
MEM 2248.660156 1678775165.6389
MEM 2267.222656 1678775165.7499
MEM 2287.074219 1678775165.8624
MEM 2305.894531 1678775165.9740
MEM 2326.777344 1678775166.0870
MEM 2347.917969 1678775166.2001
MEM 2370.347656 1678775166.3106
MEM 2390.457031 1678775166.4203
MEM 2411.339844 1678775166.5281
MEM 2431.964844 1678775166.6401
MEM 2453.105469 1678775166.7524
MEM 2473.988281 1678775166.8636
MEM 2495.644531 1678775166.9748
MEM 2515.753906 1678775167.0861
MEM 2534.316406 1678775167.1975
MEM 2554.167969 1678775167.3099
MEM 2574.277344 1678775167.4182
MEM 2594.386719 1678775167.5276
MEM 2617.074219 1678775167.6397
MEM 2637.441406 1678775167.7430
MEM 2654.457031 1678775167.8467
MEM 2676.113281 1678775167.9601
MEM 2696.480469 1678775168.0720
MEM 2718.394531 1678775168.1852
MEM 2740.308594 1678775168.2983
MEM 2762.480469 1678775168.4089
MEM 2782.589844 1678775168.5187
MEM 2803.214844 1678775168.6298
MEM 2824.097656 1678775168.7408
MEM 2845.753906 1678775168.8530
MEM 2867.667969 1678775168.9653
MEM 2884.167969 1678775169.0764
MEM 2904.277344 1678775169.1833
MEM 2925.160156 1678775169.2946
MEM 2928.253906 1678775169.4076
MEM 2937.019531 1678775169.5199
MEM 2950.167969 1678775169.6301
MEM 2962.285156 1678775169.7377
MEM 2974.660156 1678775169.8478
MEM 2987.292969 1678775169.9610
MEM 2999.667969 1678775170.0748
MEM 3012.042969 1678775170.1870
MEM 3025.191406 1678775170.2975
MEM 3037.824219 1678775170.4095
MEM 3049.941406 1678775170.5130
MEM 3062.316406 1678775170.6255
MEM 3074.425781 1678775170.7360
MEM 3086.281250 1678775170.8486
MEM 3099.429688 1678775170.9584
MEM 3112.062500 1678775171.0713
MEM 3125.468750 1678775171.1836
MEM 3137.585938 1678775171.2943
MEM 3149.960938 1678775171.4071
MEM 3162.335938 1678775171.5188
MEM 3175.226562 1678775171.6320
MEM 3187.085938 1678775171.7409
MEM 3200.492188 1678775171.8531
MEM 3211.835938 1678775171.9605
MEM 3227.304688 1678775172.0733
MEM 3240.195312 1678775172.1856
MEM 3254.375000 1678775172.2986
MEM 3269.328125 1678775172.4110
MEM 3284.023438 1678775172.5227
MEM 3297.429688 1678775172.6302
MEM 3311.351562 1678775172.7386
MEM 3324.757812 1678775172.8478
MEM 3344.351562 1678775172.9603
MEM 3364.203125 1678775173.0714
MEM 3382.765625 1678775173.1826
MEM 3402.359375 1678775173.2944
MEM 3422.468750 1678775173.4073
MEM 3437.421875 1678775173.5129
MEM 3454.695312 1678775173.6177
MEM 3476.351562 1678775173.7292
MEM 3497.492188 1678775173.8356
MEM 3516.312500 1678775173.9421
MEM 3538.742188 1678775174.0525
MEM 3559.109375 1678775174.1617
MEM 3579.476562 1678775174.2712
MEM 3600.101562 1678775174.3805
MEM 3619.953125 1678775174.4928
MEM 3639.289062 1678775174.6013
MEM 3655.273438 1678775174.7139
MEM 3667.906250 1678775174.8185
MEM 3683.632812 1678775174.9278
MEM 3701.421875 1678775175.0411
MEM 3723.078125 1678775175.1544
MEM 3733.132812 1678775175.2667
MEM 3750.148438 1678775175.3766
MEM 3770.000000 1678775175.4860
MEM 3790.109375 1678775175.5949
MEM 3811.250000 1678775175.7034
MEM 3833.421875 1678775175.8151
MEM 3855.335938 1678775175.9258
MEM 3877.250000 1678775176.0377
MEM 3898.132812 1678775176.1473
MEM 3917.210938 1678775176.2518
MEM 3937.835938 1678775176.3631
MEM 3958.718750 1678775176.4681
MEM 3979.085938 1678775176.5722
MEM 4001.515625 1678775176.6830
MEM 4022.398438 1678775176.7917
MEM 4043.281250 1678775176.9023
MEM 4062.875000 1678775177.0100
MEM 4083.500000 1678775177.1205
MEM 4105.929688 1678775177.2314
MEM 4127.843750 1678775177.3416
MEM 4150.273438 1678775177.4530
MEM 4170.382812 1678775177.5616
MEM 4190.492188 1678775177.6707
MEM 4211.890625 1678775177.7843
MEM 4233.031250 1678775177.8942
MEM 4254.687500 1678775178.0039
MEM 4277.632812 1678775178.1165
MEM 4298.515625 1678775178.2276
MEM 4319.656250 1678775178.3405
MEM 4340.023438 1678775178.4505
MEM 4360.132812 1678775178.5578
MEM 4383.335938 1678775178.6714
MEM 4405.250000 1678775178.7833
MEM 4427.421875 1678775178.8958
MEM 4447.789062 1678775179.0060
MEM 4468.671875 1678775179.1183
MEM 4488.781250 1678775179.2273
MEM 4508.375000 1678775179.3407
MEM 4531.062500 1678775179.4537
MEM 4552.718750 1678775179.5654
MEM 4573.859375 1678775179.6776
MEM 4594.742188 1678775179.7891
MEM 4614.851562 1678775179.8988
MEM 4637.281250 1678775180.0088
MEM 4658.421875 1678775180.1175
MEM 4681.109375 1678775180.2293
MEM 4702.250000 1678775180.3415
MEM 4724.164062 1678775180.4532
MEM 4744.531250 1678775180.5613
MEM 4766.187500 1678775180.6734
MEM 4787.585938 1678775180.7818
MEM 4810.273438 1678775180.8934
MEM 4818.523438 1678775181.0016
MEM 4839.406250 1678775181.1138
MEM 4859.257812 1678775181.2225
MEM 4879.882812 1678775181.3307
MEM 4901.539062 1678775181.4441
MEM 4922.937500 1678775181.5511
MEM 4945.882812 1678775181.6652
MEM 4967.281250 1678775181.7771
MEM 4987.390625 1678775181.8856
MEM 5007.757812 1678775181.9965
MEM 5028.640625 1678775182.1049
MEM 5051.070312 1678775182.2165
MEM 5072.210938 1678775182.3242
MEM 5093.609375 1678775182.4344
MEM 5114.234375 1678775182.5453
MEM 5135.117188 1678775182.6576
MEM 5155.226562 1678775182.7710
MEM 5176.367188 1678775182.8803
MEM 5198.281250 1678775182.9919
MEM 5221.226562 1678775183.1046
MEM 5242.109375 1678775183.2167
MEM 5261.703125 1678775183.3286
MEM 5282.843750 1678775183.4401
MEM 5303.726562 1678775183.5504
MEM 5326.414062 1678775183.6620
MEM 5348.070312 1678775183.7741
MEM 5369.726562 1678775183.8841
MEM 5390.867188 1678775183.9961
MEM 5411.750000 1678775184.1085
MEM 5431.343750 1678775184.2199
MEM 5452.472656 1678775184.3263
MEM 5474.128906 1678775184.4369
MEM 5496.230469 1678775184.5488
MEM 5517.339844 1678775184.6620
MEM 5533.035156 1678775184.7715
MEM 5553.855469 1678775184.8844
MEM 5575.390625 1678775184.9946
MEM 5595.933594 1678775185.0987
MEM 5617.238281 1678775185.2048
MEM 5637.792969 1678775185.3160
MEM 5659.160156 1678775185.4298
MEM 5679.656250 1678775185.5398
MEM 5699.765625 1678775185.6466
MEM 5721.937500 1678775185.7560
MEM 5739.261719 1678775185.8695
MEM 5760.144531 1678775185.9770
MEM 5781.285156 1678775186.0884
MEM 5801.910156 1678775186.2008
MEM 5806.035156 1678775186.3143
MEM 5826.402344 1678775186.4228
MEM 5848.832031 1678775186.5362
MEM 5870.230469 1678775186.6450
MEM 5892.402344 1678775186.7551
MEM 5913.542969 1678775186.8676
MEM 5934.425781 1678775186.9795
MEM 5955.566406 1678775187.0917
MEM 5976.707031 1678775187.2038
MEM 5999.136719 1678775187.3138
MEM 6020.535156 1678775187.4225
MEM 6042.449219 1678775187.5350
MEM 6063.332031 1678775187.6459
MEM 6082.152344 1678775187.7498
MEM 6102.261719 1678775187.8579
MEM 6124.175781 1678775187.9673
MEM 6146.089844 1678775188.0785
MEM 6165.425781 1678775188.1836
MEM 6186.285156 1678775188.2958
MEM 6207.167969 1678775188.4079
MEM 6227.019531 1678775188.5158
MEM 6249.707031 1678775188.6269
MEM 6271.621094 1678775188.7382
MEM 6294.308594 1678775188.8505
MEM 6314.417969 1678775188.9616
MEM 6333.753906 1678775189.0749
MEM 6354.894531 1678775189.1884
MEM 6377.066406 1678775189.3004
MEM 6398.722656 1678775189.4121
MEM 6420.632812 1678775189.5213
MEM 6439.968750 1678775189.6341
MEM 6460.593750 1678775189.7447
MEM 6481.218750 1678775189.8574
MEM 6502.867188 1678775189.9674
MEM 6524.781250 1678775190.0794
MEM 6546.953125 1678775190.1898
MEM 6567.062500 1678775190.2967
MEM 6588.203125 1678775190.4072
MEM 6609.085938 1678775190.5202
MEM 6624.296875 1678775190.6272
MEM 6646.984375 1678775190.7391
MEM 6668.640625 1678775190.8506
MEM 6690.039062 1678775190.9592
MEM 6709.375000 1678775191.0629
MEM 6730.000000 1678775191.1746
MEM 6749.578125 1678775191.2860
MEM 6770.203125 1678775191.3936
MEM 6792.632812 1678775191.5074
MEM 6815.062500 1678775191.6206
MEM 6834.003906 1678775191.7335
MEM 6847.898438 1678775191.8413
MEM 6870.082031 1678775191.9535
MEM 6891.738281 1678775192.0650
MEM 6912.105469 1678775192.1761
MEM 6920.613281 1678775192.2854
MEM 6942.226562 1678775192.3986
MEM 6963.109375 1678775192.5099
MEM 6981.671875 1678775192.6197
MEM 7002.296875 1678775192.7290
MEM 7024.984375 1678775192.8398
MEM 7045.609375 1678775192.9457
MEM 7067.265625 1678775193.0585
MEM 7088.148438 1678775193.1699
MEM 7107.742188 1678775193.2824
MEM 7128.109375 1678775193.3902
MEM 7147.445312 1678775193.4940
MEM 7169.359375 1678775193.6048
MEM 7191.531250 1678775193.7174
MEM 7213.445312 1678775193.8284
MEM 7234.070312 1678775193.9381
MEM 7252.632812 1678775194.0483
MEM 7273.257812 1678775194.1586
MEM 7301.101562 1678775194.2705
MEM 7323.273438 1678775194.3840
MEM 7343.898438 1678775194.4940
MEM 7362.718750 1678775194.6049
MEM 7383.601562 1678775194.7163
MEM 7404.742188 1678775194.8242
MEM 7426.914062 1678775194.9377
MEM 7449.343750 1678775195.0499
MEM 7470.226562 1678775195.1602
MEM 7490.851562 1678775195.2734
MEM 7510.187500 1678775195.3840
MEM 7531.585938 1678775195.4939
MEM 7553.242188 1678775195.6055
MEM 7575.156250 1678775195.7142
MEM 7595.523438 1678775195.8237
MEM 7616.148438 1678775195.9339
MEM 7637.031250 1678775196.0445
MEM 7658.171875 1678775196.1558
MEM 7680.859375 1678775196.2695
MEM 7701.742188 1678775196.3771
MEM 7722.367188 1678775196.4833
MEM 7743.765625 1678775196.5961
MEM 7764.390625 1678775196.7079
MEM 7784.500000 1678775196.8160
MEM 7806.414062 1678775196.9276
MEM 7828.070312 1678775197.0375
MEM 7850.242188 1678775197.1474
MEM 7871.125000 1678775197.2602
MEM 7891.750000 1678775197.3707
MEM 7912.632812 1678775197.4825
MEM 7934.289062 1678775197.5955
MEM 7956.203125 1678775197.7065
MEM 7978.371094 1678775197.8179
MEM 7998.222656 1678775197.9304
MEM 8018.332031 1678775198.0416
MEM 8039.730469 1678775198.1537
MEM 8061.128906 1678775198.2648
MEM 8082.785156 1678775198.3764
MEM 8103.667969 1678775198.4876
MEM 8124.035156 1678775198.5992
MEM 8144.402344 1678775198.7067
MEM 8164.253906 1678775198.8206
MEM 8184.878906 1678775198.9262
MEM 8207.308594 1678775199.0392
MEM 8227.417969 1678775199.1428
MEM 8248.558594 1678775199.2535
MEM 8257.324219 1678775199.3671
MEM 8278.464844 1678775199.4799
MEM 8297.027344 1678775199.5879
MEM 8317.652344 1678775199.6971
MEM 8339.050781 1678775199.8085
MEM 8373.855469 1678775199.9193
MEM 8393.449219 1678775200.0328
MEM 8414.847656 1678775200.1465
MEM 8435.187500 1678775200.2525
MEM 8456.070312 1678775200.3604
MEM 8475.664062 1678775200.4648
MEM 8495.773438 1678775200.5748
MEM 8515.109375 1678775200.6868
MEM 8537.539062 1678775200.7970
MEM 8559.453125 1678775200.9076
MEM 8577.757812 1678775201.0132
MEM 8598.898438 1678775201.1257
MEM 8618.234375 1678775201.2311
MEM 8636.023438 1678775201.3427
MEM 8658.195312 1678775201.4520
MEM 8679.078125 1678775201.5579
MEM 8699.945312 1678775201.6687
MEM 8721.058594 1678775201.7787
MEM 8740.375000 1678775201.8902
MEM 8760.718750 1678775202.0013
MEM 8783.117188 1678775202.1141
MEM 8803.449219 1678775202.2183
MEM 8826.101562 1678775202.3312
MEM 8846.984375 1678775202.4438
MEM 8864.000000 1678775202.5506
MEM 8884.882812 1678775202.6615
MEM 8904.218750 1678775202.7677
MEM 8926.906250 1678775202.8806
MEM 8948.820312 1678775202.9925
MEM 8970.734375 1678775203.1035
MEM 8989.296875 1678775203.2118
MEM 9010.175781 1678775203.3234
MEM 9030.535156 1678775203.4349
MEM 9052.707031 1678775203.5444
MEM 9073.847656 1678775203.6534
MEM 9095.246094 1678775203.7598
MEM 9113.023438 1678775203.8647
MEM 9132.601562 1678775203.9732
MEM 9153.222656 1678775204.0805
MEM 9174.617188 1678775204.1914
MEM 9196.789062 1678775204.3031
MEM 9218.960938 1678775204.4146
MEM 9234.687500 1678775204.5255
MEM 9255.566406 1678775204.6374
MEM 9276.449219 1678775204.7478
MEM 9298.105469 1678775204.8602
MEM 9319.761719 1678775204.9726
MEM 9341.160156 1678775205.0785
MEM 9362.042969 1678775205.1888
MEM 9382.152344 1678775205.2942
MEM 9401.746094 1678775205.4000
MEM 9422.886719 1678775205.5125
MEM 9444.027344 1678775205.6190
MEM 9465.167969 1678775205.7271
MEM 9486.566406 1678775205.8378
MEM 9507.191406 1678775205.9454
MEM 9524.207031 1678775206.0562
MEM 9547.972656 1678775206.1677
MEM 9552.667969 1678775206.2714
MEM 9553.113281 1678775206.3753
MEM 9553.824219 1678775206.4786
MEM 9553.824219 1678775206.5837
MEM 9553.824219 1678775206.6878
MEM 9553.824219 1678775206.7913
MEM 9553.824219 1678775206.8948
MEM 9553.824219 1678775206.9989
MEM 9553.824219 1678775207.1036
MEM 9553.824219 1678775207.2072
MEM 9553.824219 1678775207.3106
MEM 9553.824219 1678775207.4140
MEM 9553.824219 1678775207.5182
MEM 9553.824219 1678775207.6226
MEM 9553.824219 1678775207.7262
MEM 9553.824219 1678775207.8306
MEM 9553.824219 1678775207.9355
MEM 9553.824219 1678775208.0396
MEM 9562.023438 1678775208.1430
MEM 9563.199219 1678775208.2465
MEM 9563.199219 1678775208.3508
MEM 9564.023438 1678775208.4548
MEM 9564.187500 1678775208.5586
MEM 9564.187500 1678775208.6641
MEM 9564.210938 1678775208.7692
MEM 9564.210938 1678775208.8753
MEM 9564.210938 1678775208.9792
MEM 9564.210938 1678775209.0831
MEM 9564.210938 1678775209.1899
MEM 9564.210938 1678775209.2938
MEM 9564.210938 1678775209.3980
MEM 9564.210938 1678775209.5032
MEM 9564.273438 1678775209.6069
MEM 9564.273438 1678775209.7110
MEM 9564.273438 1678775209.8167
MEM 9564.273438 1678775209.9218
MEM 9564.273438 1678775210.0259
MEM 9564.531250 1678775210.1302
MEM 9564.531250 1678775210.2345
MEM 9564.531250 1678775210.3408
MEM 9564.531250 1678775210.4446
MEM 9564.601562 1678775210.5483
MEM 9564.601562 1678775210.6529
MEM 9564.601562 1678775210.7569
MEM 9564.601562 1678775210.8605
MEM 9564.601562 1678775210.9643
MEM 9564.601562 1678775211.0685
MEM 9564.601562 1678775211.1730
MEM 9564.601562 1678775211.2767
MEM 9564.601562 1678775211.3809
MEM 9564.601562 1678775211.4849
MEM 9564.601562 1678775211.5898
MEM 9564.601562 1678775211.6936
MEM 9564.601562 1678775211.7972
MEM 9564.859375 1678775211.9020
MEM 9565.113281 1678775212.0061
MEM 9565.113281 1678775212.1099
MEM 9565.367188 1678775212.2136
MEM 9565.367188 1678775212.3183
MEM 9565.367188 1678775212.4233
MEM 9565.367188 1678775212.5280
MEM 9565.367188 1678775212.6369
MEM 9565.367188 1678775212.7407
MEM 9565.367188 1678775212.8444
MEM 9565.457031 1678775212.9488
MEM 9565.457031 1678775213.0545
MEM 9565.457031 1678775213.1595
MEM 9565.457031 1678775213.2632
MEM 9565.457031 1678775213.3672
MEM 9543.175781 1678775213.4718
MEM 9543.175781 1678775213.5771
MEM 9543.175781 1678775213.6840
MEM 9543.175781 1678775213.7903
MEM 9543.175781 1678775213.8967
MEM 9543.175781 1678775214.0030
MEM 9543.175781 1678775214.1096
MEM 9543.175781 1678775214.2148
MEM 9543.175781 1678775214.3222
MEM 9543.175781 1678775214.4281
MEM 9543.175781 1678775214.5339
MEM 9543.175781 1678775214.6411
MEM 9543.175781 1678775214.7476
MEM 9543.175781 1678775214.8542
MEM 9201.144531 1678775214.9600
MEM 4442.953125 1678775215.0635
