filename,type,offset,compressedSize,uncompressedSize,method,zlib,7zip
AndroidManifest.xml,xml,0,62369,523792,8,0,0
app-metadata.properties,properties,62418,51,56,8,1,0
15007_api_list.txt,txt,62556,1335,3568,8,0,1
Composite.wav,wav,63946,245804,245804,0,0,0
HDR10.png,png,309800,122982,122982,0,0,0
HLG.png,png,432838,148938,148938,0,0,0
LuggageBridge.js,js,581830,1494,5335,8,0,1
MidasPay.zip,zip,583377,878637,878704,8,0,1
1,1,1462063,241440,241440,0,0,0
comp_list,comp_list,1703572,49,51,8,0,1
Vue3ForFlutterPage.framework.js,js,1703692,53157,144234,8,0,1
VueForFlutterPage.framework.js,js,1756917,20575,60268,8,0,1
VuexForStore.framework.js,js,1777559,27706,83379,8,0,1
WNNote.zip,zip,1805327,32245,34185,8,0,1
address,address,1837619,33475,122764,8,0,1
animation_ringonte_ring.wxam,wxam,1871138,59272,60633,8,0,1
animation_ringonte_ring_dark.wxam,wxam,1930475,4077,5224,8,0,1
app_info_arrays.xml,xml,1934622,498,1505,8,0,1
appbrand_jpg_icon.png,png,1935176,8346,8346,0,0,0
appbrand_jpg_icon_2.png,png,1943582,8346,8346,0,0,0
manifest.xml,xml,1951990,1546,4802,8,0,1
default_hd_avatar.png,png,1953595,1448,1448,0,0,0
default_nor_avatar.png,png,1955116,1988,1988,0,0,0
b7c9a7fd-851e-7761-07df-8ab7c0b02787.sec,sec,1957172,56124,56124,0,0,0
bg_gradient_fragment_shader.glsl,glsl,2013376,85,105,8,1,0
bg_gradient_vertex_shader.glsl,glsl,2013530,94,150,8,0,1
big_lottery_anim.pag,pag,2013691,96174,96304,8,0,1
finderbiztest_large_case1.xml,xml,2109922,1637,5207,8,0,1
finderbiztest_large_case2.xml,xml,2111629,1810,5497,8,0,1
finderbiztest_large_case3.xml,xml,2113509,1567,5127,8,0,1
finderbiztest_small_case1.xml,xml,2115146,2408,8962,8,0,1
finderbiztest_small_case2.xml,xml,2117624,2051,8533,8,0,1
finderbiztest_small_case3.xml,xml,2119745,2090,8601,8,0,1
box_template.zip,zip,2121905,44165,44250,8,0,1
app.2d89045a.js,js,2166127,5013,15746,8,0,1
app.html,html,2171209,392,707,8,0,1
chunk-vendors.1c8aef42.js,js,2171663,36764,108328,8,0,1
config.conf,conf,2208506,156,197,8,0,1
config.conf,conf,2208727,176,370,8,0,1
words-ar.json,json,2208955,2445,8676,8,0,1
words-de.json,json,2211458,2319,7938,8,0,1
words-en.json,json,2213835,2024,7387,8,0,1
words-en_US.json,json,2215917,2024,7387,8,0,1
words-es.json,json,2218002,2288,8401,8,0,1
words-fr.json,json,2220348,2302,8455,8,0,1
words-id.json,json,2222708,2179,7623,8,0,1
words-it.json,json,2224945,2324,8289,8,0,1
words-ja.json,json,2227327,2430,8138,8,0,1
words-ko.json,json,2229815,2272,7430,8,0,1
words-lo.json,json,2232145,2746,12262,8,0,1
words-ms.json,json,2234949,2224,7699,8,0,1
words-my.json,json,2237231,2835,14504,8,0,1
words-pt.json,json,2240124,2331,8176,8,0,1
words-ru.json,json,2242513,2865,10901,8,0,1
words-th.json,json,2245436,2725,11841,8,0,1
words-tr.json,json,2248219,2287,7818,8,0,1
words-vi.json,json,2250564,2541,8746,8,0,1
words-vn.json,json,2253163,2541,8746,8,0,1
words-zh_CN.json,json,2255762,2245,6886,8,0,1
words-zh_HK.json,json,2258068,2228,6904,8,0,1
words-zh_TW.json,json,2260357,2233,6902,8,0,1
words-ar.json,json,2262651,2461,8770,8,0,1
words-de.json,json,2265170,2349,8039,8,0,1
words-en.json,json,2267577,2025,7509,8,0,1
words-en_US.json,json,2269660,2025,7509,8,0,1
words-es.json,json,2271746,2313,8500,8,0,1
words-fr.json,json,2274117,2315,8544,8,0,1
words-id.json,json,2276490,2186,7701,8,0,1
words-it.json,json,2278734,2335,8344,8,0,1
words-ja.json,json,2281127,2444,8236,8,0,1
words-ko.json,json,2283629,2280,7506,8,0,1
words-lo.json,json,2285967,2771,12580,8,0,1
words-ms.json,json,2288796,2203,7789,8,0,1
words-my.json,json,2291057,2850,14810,8,0,1
words-pt.json,json,2293965,2343,8259,8,0,1
words-ru.json,json,2296366,2899,11245,8,0,1
words-th.json,json,2299323,2759,12023,8,0,1
words-tr.json,json,2302140,2295,7882,8,0,1
words-vi.json,json,2304493,2528,8848,8,0,1
words-vn.json,json,2307079,2528,8848,8,0,1
words-zh_CN.json,json,2309665,2202,6884,8,0,1
