filename,type,offset,compressedSize,uncompressedSize,method,zlib,7zip
AndroidManifest.xml,xml,0,69451,558412,8,0,0
DebugProbesKt.bin,bin,69500,769,1719,8,0,1
HMSCore-availableupdate.properties,properties,70316,46,46,0,0,0
HMSCore-base.properties,properties,70426,35,35,0,0,0
HMSCore-baselegacyapi.properties,properties,70515,44,44,0,0,0
HMSCore-device.properties,properties,70624,37,37,0,0,0
HMSCore-hatool.properties,properties,70717,37,37,0,0,0
HMSCore-log.properties,properties,70809,34,34,0,0,0
HMSCore-stats.properties,properties,70898,36,36,0,0,0
HMSCore-ui.properties,properties,70988,33,33,0,0,0
activity-ktx_release.kotlin_module,kotlin_module,71073,152,243,8,0,1
androidx.activity_activity-ktx.version,version,71298,6,6,0,0,0
androidx.activity_activity.version,version,71390,6,6,0,0,0
androidx.annotation_annotation-experimental.version,version,71470,6,6,0,0,0
androidx.appcompat_appcompat-resources.version,version,71566,6,6,0,0,0
androidx.appcompat_appcompat.version,version,71658,6,6,0,0,0
androidx.arch.core_core-runtime.version,version,71742,6,6,0,0,0
androidx.asynclayoutinflater_asynclayoutinflater.version,version,71826,6,6,0,0,0
androidx.cardview_cardview.version,version,71930,6,6,0,0,0
androidx.coordinatorlayout_coordinatorlayout.version,version,72010,6,6,0,0,0
androidx.core_core-ktx.version,version,72110,6,6,0,0,0
androidx.core_core.version,version,72186,6,6,0,0,0
androidx.cursoradapter_cursoradapter.version,version,72258,6,6,0,0,0
androidx.customview_customview.version,version,72350,6,6,0,0,0
androidx.databinding_viewbinding.version,version,72434,5,5,0,0,0
androidx.documentfile_documentfile.version,version,72521,6,6,0,0,0
androidx.drawerlayout_drawerlayout.version,version,72610,6,6,0,0,0
androidx.exifinterface_exifinterface.version,version,72698,6,6,0,0,0
androidx.fragment_fragment-ktx.version,version,72790,6,6,0,0,0
androidx.fragment_fragment.version,version,72874,6,6,0,0,0
androidx.interpolator_interpolator.version,version,72954,6,6,0,0,0
androidx.legacy_legacy-support-core-ui.version,version,73042,6,6,0,0,0
androidx.legacy_legacy-support-core-utils.version,version,73134,6,6,0,0,0
androidx.lifecycle_lifecycle-extensions.version,version,73230,6,6,0,0,0
androidx.lifecycle_lifecycle-livedata-core-ktx.version,version,73322,6,6,0,0,0
androidx.lifecycle_lifecycle-livedata-core.version,version,73422,6,6,0,0,0
androidx.lifecycle_lifecycle-livedata-ktx.version,version,73518,6,6,0,0,0
androidx.lifecycle_lifecycle-livedata.version,version,73614,6,6,0,0,0
androidx.lifecycle_lifecycle-process.version,version,73706,6,6,0,0,0
androidx.lifecycle_lifecycle-runtime-ktx.version,version,73798,6,6,0,0,0
androidx.lifecycle_lifecycle-runtime.version,version,73894,6,6,0,0,0
androidx.lifecycle_lifecycle-service.version,version,73986,6,6,0,0,0
androidx.lifecycle_lifecycle-viewmodel-ktx.version,version,74078,6,6,0,0,0
androidx.lifecycle_lifecycle-viewmodel-savedstate.version,version,74174,6,6,0,0,0
androidx.lifecycle_lifecycle-viewmodel.version,version,74278,6,6,0,0,0
androidx.loader_loader.version,version,74370,6,6,0,0,0
androidx.localbroadcastmanager_localbroadcastmanager.version,version,74446,6,6,0,0,0
androidx.print_print.version,version,74554,6,6,0,0,0
androidx.recyclerview_recyclerview.version,version,74630,6,6,0,0,0
androidx.room_room-runtime.version,version,74718,6,6,0,0,0
androidx.savedstate_savedstate-ktx.version,version,74798,6,6,0,0,0
androidx.savedstate_savedstate.version,version,74886,6,6,0,0,0
androidx.slidingpanelayout_slidingpanelayout.version,version,74970,6,6,0,0,0
androidx.sqlite_sqlite-framework.version,version,75070,6,6,0,0,0
androidx.sqlite_sqlite.version,version,75158,6,6,0,0,0
androidx.swiperefreshlayout_swiperefreshlayout.version,version,75234,6,6,0,0,0
androidx.tracing_tracing.version,version,75334,6,6,0,0,0
androidx.transition_transition.version,version,75414,6,6,0,0,0
androidx.vectordrawable_vectordrawable-animated.version,version,75498,6,6,0,0,0
androidx.vectordrawable_vectordrawable.version,version,75598,6,6,0,0,0
androidx.versionedparcelable_versionedparcelable.version,version,75690,6,6,0,0,0
androidx.viewpager2_viewpager2.version,version,75794,6,6,0,0,0
androidx.viewpager_viewpager.version,version,75878,6,6,0,0,0
androidx.window_window-java.version,version,75962,14,14,0,0,0
androidx.window_window.version,version,76050,14,14,0,0,0
annotation-experimental_release.kotlin_module,kotlin_module,76134,20,24,8,0,1
collection-ktx.kotlin_module,kotlin_module,76238,80,109,8,0,1
com.google.android.material_material.version,version,76385,6,6,0,0,0
com.opensource.svgaplayer.kotlin_module,kotlin_module,76474,97,139,8,0,1
com.oplus.card.widget.cardwidget.kotlin_module,kotlin_module,76649,157,244,8,0,1
com.oplus.smartengine.smartenginehelper.kotlin_module,kotlin_module,76891,20,24,8,0,1
compiler.common.jvm.kotlin_module,kotlin_module,77003,380,983,8,0,1
compiler.common.kotlin_module,kotlin_module,77455,361,1074,8,0,1
core-ktx_release.kotlin_module,kotlin_module,77884,546,1087,8,0,1
descriptors.jvm.kotlin_module,kotlin_module,78499,404,1377,8,0,1
descriptors.kotlin_module,kotlin_module,78971,986,3426,8,0,1
descriptors.runtime.kotlin_module,kotlin_module,80021,172,415,8,0,1
deserialization.common.jvm.kotlin_module,kotlin_module,80265,81,138,8,0,1
deserialization.common.kotlin_module,kotlin_module,80425,95,173,8,0,1
deserialization.kotlin_module,kotlin_module,80595,131,224,8,0,1
editor_release.kotlin_module,kotlin_module,80794,296,595,8,0,1
extlib_flow_release.kotlin_module,kotlin_module,81157,17,24,8,0,1
extlib_sgcore_release.kotlin_module,kotlin_module,81246,17,24,8,0,1
extlib_wblivecore_release.kotlin_module,kotlin_module,81337,17,24,8,0,1
fragment-ktx_release.kotlin_module,kotlin_module,81432,100,136,8,0,1
fusion_release.kotlin_module,kotlin_module,81605,66,73,8,0,1
incremental.annotation.processors,processors,81738,57,67,8,1,0
jvm.kotlin_module,kotlin_module,81874,160,220,8,0,1
kotlin-android-extensions-runtime.kotlin_module,kotlin_module,82090,17,24,8,0,1
kotlin-reflection.kotlin_module,kotlin_module,82193,267,450,8,0,1
kotlin-stdlib-common.kotlin_module,kotlin_module,82530,794,1602,8,0,1
kotlin-stdlib-jdk7.kotlin_module,kotlin_module,83397,108,146,8,0,1
kotlin-stdlib-jdk8.kotlin_module,kotlin_module,83576,181,319,8,0,1
kotlin-stdlib.kotlin_module,kotlin_module,83828,2556,6877,8,0,1
kotlinx-coroutines-android.kotlin_module,kotlin_module,86450,67,75,8,0,1
kotlinx-coroutines-core.kotlin_module,kotlin_module,86596,1197,2759,8,0,1
kotlinx_coroutines_android.version,version,87869,5,5,0,0,0
kotlinx_coroutines_core.version,version,87953,5,5,0,0,0
lifecycle-livedata-core-ktx_release.kotlin_module,kotlin_module,88029,51,58,8,0,1
lifecycle-livedata-ktx_release.kotlin_module,kotlin_module,88168,89,103,8,0,1
lifecycle-runtime-ktx_release.kotlin_module,kotlin_module,88340,94,128,8,0,1
lifecycle-viewmodel-ktx_release.kotlin_module,kotlin_module,88516,72,101,8,0,1
main_release.kotlin_module,kotlin_module,88672,17,24,8,0,1
media-picker_release.kotlin_module,kotlin_module,88754,189,336,8,0,1
mediaproducer_release.kotlin_module,kotlin_module,89016,622,1595,8,0,1
metadata.jvm.kotlin_module,kotlin_module,89712,110,183,8,0,1
metadata.kotlin_module,kotlin_module,89887,134,208,8,0,1
newsfeed_release.kotlin_module,kotlin_module,90082,17,24,8,0,1
pagecard_release.kotlin_module,kotlin_module,90168,132,205,8,0,1
parcelize-runtime.kotlin_module,kotlin_module,90369,56,66,8,0,1
riki_release.kotlin_module,kotlin_module,90495,17,24,8,0,1
rxjava.properties,properties,90577,397,660,8,0,1
savedstate-ktx_release.kotlin_module,kotlin_module,91030,48,55,8,0,1
sdk_release.kotlin_module,kotlin_module,91153,72,80,8,0,1
com.sina.weibo.wns.component.IWNetComponentProvider,IWNetComponentProvider,91289,62,72,8,0,1
com.sina.weibo.wns.wnet.provider.IWNetEngineProvider,IWNetEngineProvider,91450,46,52,8,1,0
javax.annotation.processing.Processor,Processor,91596,45,55,8,1,0
javax.script.ScriptEngineFactory,ScriptEngineFactory,91726,490,863,8,0,1
