filename,type,offset,compressedSize,uncompressedSize,method,zlib,7zip
AndroidManifest.xml,xml,0,69476,559308,8,0,0
DebugProbesKt.bin,bin,69525,769,1719,8,0,1
HMSCore-availableupdate.properties,properties,70341,46,46,0,0,0
HMSCore-base.properties,properties,70454,35,35,0,0,0
HMSCore-baselegacyapi.properties,properties,70543,44,44,0,0,0
HMSCore-device.properties,properties,70652,37,37,0,0,0
HMSCore-hatool.properties,properties,70745,37,37,0,0,0
HMSCore-log.properties,properties,70837,34,34,0,0,0
HMSCore-stats.properties,properties,70926,36,36,0,0,0
HMSCore-ui.properties,properties,71016,33,33,0,0,0
activity-ktx_release.kotlin_module,kotlin_module,71101,152,243,8,0,1
androidx.activity_activity-ktx.version,version,71326,6,6,0,0,0
androidx.activity_activity.version,version,71418,6,6,0,0,0
androidx.annotation_annotation-experimental.version,version,71498,6,6,0,0,0
androidx.appcompat_appcompat-resources.version,version,71594,6,6,0,0,0
androidx.appcompat_appcompat.version,version,71686,6,6,0,0,0
androidx.arch.core_core-runtime.version,version,71770,6,6,0,0,0
androidx.asynclayoutinflater_asynclayoutinflater.version,version,71854,6,6,0,0,0
androidx.cardview_cardview.version,version,71958,6,6,0,0,0
androidx.coordinatorlayout_coordinatorlayout.version,version,72038,6,6,0,0,0
androidx.core_core-ktx.version,version,72138,6,6,0,0,0
androidx.core_core.version,version,72214,6,6,0,0,0
androidx.cursoradapter_cursoradapter.version,version,72286,6,6,0,0,0
androidx.customview_customview.version,version,72378,6,6,0,0,0
androidx.databinding_viewbinding.version,version,72462,5,5,0,0,0
androidx.documentfile_documentfile.version,version,72549,6,6,0,0,0
androidx.drawerlayout_drawerlayout.version,version,72638,6,6,0,0,0
androidx.exifinterface_exifinterface.version,version,72726,6,6,0,0,0
androidx.fragment_fragment-ktx.version,version,72818,6,6,0,0,0
androidx.fragment_fragment.version,version,72902,6,6,0,0,0
androidx.interpolator_interpolator.version,version,72982,6,6,0,0,0
androidx.legacy_legacy-support-core-ui.version,version,73070,6,6,0,0,0
