filename,type,offset,compressedSize,uncompressedSize,method,zlib,7zip
AndroidManifest.xml,xml,0,62074,482360,8,0,0
DebugProbesKt.bin,bin,62123,770,1728,8,0,0
HMSCore-availableupdate.properties,properties,62940,46,46,0,0,0
HMSCore-base.properties,properties,63050,35,35,0,0,0
HMSCore-device.properties,properties,63139,37,37,0,0,0
HMSCore-hatool.properties,properties,63233,37,37,0,0,0
HMSCore-log.properties,properties,63325,34,34,0,0,0
HMSCore-stats.properties,properties,63414,36,36,0,0,0
HMSCore-ui.properties,properties,63504,33,33,0,0,0
agconnect-core.properties,properties,63589,37,37,0,0,0
classes.dex,dex,63681,2647035,9481988,8,0,0
classes10.dex,dex,2710757,2960041,8963068,8,0,0
classes11.dex,dex,5670841,3030369,9239564,8,0,0
classes12.dex,dex,8701253,3204875,9617784,8,0,0
classes13.dex,dex,11906171,3290652,9328732,8,0,0
classes14.dex,dex,15196866,3356202,9642420,8,0,0
classes15.dex,dex,18553111,3130939,9124080,8,0,0
classes16.dex,dex,21684093,3275590,9427652,8,0,0
classes17.dex,dex,24959726,3757726,10958504,8,0,0
classes18.dex,dex,28717495,3127687,9354568,8,0,0
classes19.dex,dex,31845225,3180686,9234828,8,0,0
classes2.dex,dex,35025954,3208564,9296940,8,0,0
classes20.dex,dex,38234560,3121645,8742364,8,0,0
classes21.dex,dex,41356248,2950923,8608388,8,0,0
classes22.dex,dex,44307214,2849895,8796584,8,0,0
classes23.dex,dex,47157152,2716063,8895568,8,0,0
classes24.dex,dex,49873258,2797751,8709456,8,0,0
classes25.dex,dex,52671052,2901355,8759940,8,0,0
classes26.dex,dex,55572450,3060662,9076872,8,0,0
classes27.dex,dex,58633155,3399135,9648260,8,0,0
classes28.dex,dex,62032333,3297672,9725148,8,0,0
classes29.dex,dex,65330048,3275548,9620952,8,0,0
classes3.dex,dex,68605639,3004164,8833376,8,0,0
classes30.dex,dex,71609845,3240049,9703364,8,0,0
classes4.dex,dex,74849937,3261182,9492708,8,0,0
classes5.dex,dex,78111161,3095467,9289988,8,0,0
classes6.dex,dex,81206670,3480361,10034688,8,0,0
classes7.dex,dex,84687073,3194341,9142076,8,0,0
classes8.dex,dex,87881456,3142346,9029040,8,0,0
classes9.dex,dex,91023844,3138503,9012960,8,0,0
messages.properties,properties,94162389,1193,3750,8,0,0
network-common.properties,properties,94163631,38,38,0,0,0
network-framework-compat.properties,properties,94163726,45,48,8,1,0
network-grs.properties,properties,94163836,35,35,0,0,0
pageAndViewIdMapping_fc413dac-b077-4afe-a759-eec0cfd5364b.properties,properties,94163923,88,177,8,1,0
report.css,css,94164109,301,760,8,0,0
resources.arsc,arsc,94164450,995482,9339272,8,0,0
android.support.design_material.version,version,95159976,12,12,0,0,0
androidx.activity_activity.version,version,95160068,6,6,0,0,0
androidx.appcompat_appcompat-resources.version,version,95160150,6,6,0,0,0
androidx.appcompat_appcompat.version,version,95160242,6,6,0,0,0
androidx.arch.core_core-runtime.version,version,95160326,6,6,0,0,0
androidx.asynclayoutinflater_asynclayoutinflater.version,version,95160410,6,6,0,0,0
androidx.cardview_cardview.version,version,95160514,6,6,0,0,0
androidx.coordinatorlayout_coordinatorlayout.version,version,95160594,6,6,0,0,0
androidx.core_core-ktx.version,version,95160694,6,6,0,0,0
androidx.core_core.version,version,95160770,6,6,0,0,0
androidx.cursoradapter_cursoradapter.version,version,95160842,6,6,0,0,0
androidx.customview_customview.version,version,95160934,6,6,0,0,0
androidx.documentfile_documentfile.version,version,95161018,6,6,0,0,0
androidx.drawerlayout_drawerlayout.version,version,95161106,6,6,0,0,0
androidx.dynamicanimation_dynamicanimation.version,version,95161194,6,6,0,0,0
androidx.fragment_fragment.version,version,95161290,6,6,0,0,0
androidx.gridlayout_gridlayout.version,version,95161370,6,6,0,0,0
androidx.interpolator_interpolator.version,version,95161454,6,6,0,0,0
androidx.legacy_legacy-support-core-ui.version,version,95161542,6,6,0,0,0
androidx.legacy_legacy-support-core-utils.version,version,95161634,6,6,0,0,0
androidx.legacy_legacy-support-v4.version,version,95161730,6,6,0,0,0
androidx.lifecycle_lifecycle-extensions.version,version,95161818,6,6,0,0,0
androidx.lifecycle_lifecycle-livedata-core.version,version,95161910,6,6,0,0,0
androidx.lifecycle_lifecycle-livedata.version,version,95162006,6,6,0,0,0
androidx.lifecycle_lifecycle-process.version,version,95162098,6,6,0,0,0
androidx.lifecycle_lifecycle-reactivestreams.version,version,95162190,6,6,0,0,0
androidx.lifecycle_lifecycle-runtime.version,version,95162290,6,6,0,0,0
androidx.lifecycle_lifecycle-service.version,version,95162382,6,6,0,0,0
androidx.lifecycle_lifecycle-viewmodel-ktx.version,version,95162474,6,6,0,0,0
androidx.lifecycle_lifecycle-viewmodel.version,version,95162570,6,6,0,0,0
androidx.loader_loader.version,version,95162662,6,6,0,0,0
androidx.localbroadcastmanager_localbroadcastmanager.version,version,95162738,6,6,0,0,0
androidx.media_media.version,version,95162846,6,6,0,0,0
androidx.paging_paging-runtime-ktx.version,version,95162922,6,6,0,0,0
androidx.paging_paging-runtime.version,version,95163010,6,6,0,0,0
androidx.palette_palette.version,version,95163094,6,6,0,0,0
androidx.print_print.version,version,95163174,6,6,0,0,0
androidx.recyclerview_recyclerview.version,version,95163250,6,6,0,0,0
androidx.room_room-runtime.version,version,95163338,6,6,0,0,0
androidx.room_room-rxjava2.version,version,95163418,6,6,0,0,0
androidx.savedstate_savedstate.version,version,95163498,6,6,0,0,0
androidx.slidingpanelayout_slidingpanelayout.version,version,95163582,6,6,0,0,0
androidx.sqlite_sqlite-framework.version,version,95163682,6,6,0,0,0
