filename,type,offset,compressedSize,uncompressedSize,method,zlib,7zip
__tpinfo.tsd.sig,sig,0,261,256,8,0,0
__tpinfo.tsd,tsd,330,2831,4704,8,1,0
__acignore.acc,acc,3226,6,4,8,1,0
__tpinfo.tsa,tsa,3299,484,592,8,1,0
__tpcfinfo.tsa,tsa,3848,277,272,8,1,0
tpginf.dat,dat,4192,10,8,8,1,0
__tpsinfo.t.p.sin,sin,4265,99,186,8,1,0
libtprt.so,so,4434,575301,1179016,8,1,0
libtprt.so,so,579805,577664,953212,8,1,0
resources.arsc,arsc,1157541,823380,823380,0,0,0
ic_launcher.png,png,1980965,1956,1956,0,0,0
fragment_close_exit.xml,xml,1982982,484,1128,8,1,0
rp_anim_face_top_in.xml,xml,1983544,204,360,8,1,0
abc_slide_in_bottom.xml,xml,1983826,228,400,8,1,0
rp_anim_face_right_out.xml,xml,1984132,204,360,8,1,0
rp_anim_face_left_out.xml,xml,1984417,204,360,8,1,0
btn_radio_to_off_mtrl_dot_group_animation.xml,xml,1984701,433,1664,8,1,0
btn_checkbox_to_unchecked_check_path_merged_animation.xml,xml,1985234,737,2528,8,1,0
abc_slide_out_top.xml,xml,1986083,228,400,8,1,0
abc_tooltip_exit.xml,xml,1986387,220,396,8,1,0
rp_anim_face_bottom_out.xml,xml,1986682,203,360,8,1,0
btn_checkbox_to_checked_box_inner_merged_animation.xml,xml,1986967,640,2128,8,1,0
rp_anim_face_right_in.xml,xml,1987716,205,360,8,1,0
btn_radio_to_off_mtrl_ring_outer_animation.xml,xml,1988001,435,1664,8,1,0
btn_radio_to_on_mtrl_dot_group_animation.xml,xml,1988537,424,1664,8,1,0
abc_popup_enter.xml,xml,1989060,259,512,8,1,0
btn_radio_to_off_mtrl_ring_outer_path_animation.xml,xml,1989393,375,1036,8,1,0
rp_anim_face_top_out.xml,xml,1989874,203,360,8,1,0
abc_fade_out.xml,xml,1990156,221,396,8,1,0
fragment_open_enter.xml,xml,1990448,473,1084,8,1,0
rp_anim_face_bottom_in.xml,xml,1990999,200,360,8,1,0
abc_slide_in_top.xml,xml,1991280,228,400,8,1,0
fragment_fade_exit.xml,xml,1991583,220,396,8,1,0
rp_anim_face_left_in.xml,xml,1991880,203,360,8,1,0
btn_radio_to_on_mtrl_ring_outer_animation.xml,xml,1992162,431,1664,8,1,0
fragment_open_exit.xml,xml,1992693,474,1084,8,1,0
btn_checkbox_to_unchecked_box_inner_merged_animation.xml,xml,1993244,666,2368,8,1,0
btn_checkbox_to_checked_icon_null_animation.xml,xml,1994021,396,1204,8,1,0
abc_grow_fade_in_from_bottom.xml,xml,1994519,380,860,8,1,0
btn_radio_to_on_mtrl_ring_outer_path_animation.xml,xml,1994986,382,1036,8,1,0
abc_shrink_fade_out_from_bottom.xml,xml,1995473,380,860,8,1,0
fragment_fade_enter.xml,xml,1995943,220,396,8,1,0
fragment_fast_out_extra_slow_in.xml,xml,1996241,218,372,8,1,0
abc_slide_out_bottom.xml,xml,1996549,227,400,8,1,0
abc_tooltip_enter.xml,xml,1996855,221,396,8,1,0
abc_fade_in.xml,xml,1997152,219,396,8,1,0
btn_checkbox_to_unchecked_icon_null_animation.xml,xml,1997441,394,1204,8,1,0
abc_popup_exit.xml,xml,1997939,260,512,8,1,0
btn_checkbox_to_checked_box_outer_merged_animation.xml,xml,1998272,752,2788,8,1,0
