filename,type,offset,compressedSize,uncompressedSize,method,zlib,7zip
__tpinfo.tsd.sig,sig,0,261,256,8,0,0
__tpinfo.tsd,tsd,330,2834,4704,8,1,0
__acignore.acc,acc,3229,6,4,8,1,0
__tpinfo.tsa,tsa,3302,484,592,8,1,0
__tpcfinfo.tsa,tsa,3851,277,272,8,1,0
tpginf.dat,dat,4195,10,8,8,1,0
__tpsinfo.t.p.sin,sin,4268,101,186,8,1,0
libtprt.so,so,4439,575302,1179016,8,1,0
libtprt.so,so,579811,577666,953212,8,1,0
resources.arsc,arsc,1157549,815532,815532,0,0,0
ic_launcher.png,png,1973125,1956,1956,0,0,0
fragment_close_exit.xml,xml,1975142,484,1128,8,1,0
rp_anim_face_top_in.xml,xml,1975704,204,360,8,1,0
abc_slide_in_bottom.xml,xml,1975986,228,400,8,1,0
rp_anim_face_right_out.xml,xml,1976292,204,360,8,1,0
rp_anim_face_left_out.xml,xml,1976577,204,360,8,1,0
btn_radio_to_off_mtrl_dot_group_animation.xml,xml,1976861,433,1664,8,1,0
btn_checkbox_to_unchecked_check_path_merged_animation.xml,xml,1977394,737,2528,8,1,0
abc_slide_out_top.xml,xml,1978243,228,400,8,1,0
abc_tooltip_exit.xml,xml,1978547,220,396,8,1,0
rp_anim_face_bottom_out.xml,xml,1978842,203,360,8,1,0
btn_checkbox_to_checked_box_inner_merged_animation.xml,xml,1979127,640,2128,8,1,0
rp_anim_face_right_in.xml,xml,1979876,205,360,8,1,0
btn_radio_to_off_mtrl_ring_outer_animation.xml,xml,1980161,435,1664,8,1,0
btn_radio_to_on_mtrl_dot_group_animation.xml,xml,1980697,424,1664,8,1,0
abc_popup_enter.xml,xml,1981220,259,512,8,1,0
btn_radio_to_off_mtrl_ring_outer_path_animation.xml,xml,1981553,375,1036,8,1,0
rp_anim_face_top_out.xml,xml,1982034,203,360,8,1,0
abc_fade_out.xml,xml,1982316,221,396,8,1,0
fragment_open_enter.xml,xml,1982608,473,1084,8,1,0
rp_anim_face_bottom_in.xml,xml,1983159,200,360,8,1,0
abc_slide_in_top.xml,xml,1983440,228,400,8,1,0
fragment_fade_exit.xml,xml,1983743,220,396,8,1,0
rp_anim_face_left_in.xml,xml,1984040,203,360,8,1,0
btn_radio_to_on_mtrl_ring_outer_animation.xml,xml,1984322,431,1664,8,1,0
fragment_open_exit.xml,xml,1984853,474,1084,8,1,0
btn_checkbox_to_unchecked_box_inner_merged_animation.xml,xml,1985404,666,2368,8,1,0
btn_checkbox_to_checked_icon_null_animation.xml,xml,1986181,396,1204,8,1,0
abc_grow_fade_in_from_bottom.xml,xml,1986679,380,860,8,1,0
btn_radio_to_on_mtrl_ring_outer_path_animation.xml,xml,1987146,382,1036,8,1,0
abc_shrink_fade_out_from_bottom.xml,xml,1987633,380,860,8,1,0
fragment_fade_enter.xml,xml,1988103,220,396,8,1,0
fragment_fast_out_extra_slow_in.xml,xml,1988401,218,372,8,1,0
abc_slide_out_bottom.xml,xml,1988709,227,400,8,1,0
abc_tooltip_enter.xml,xml,1989015,221,396,8,1,0
abc_fade_in.xml,xml,1989312,219,396,8,1,0
btn_checkbox_to_unchecked_icon_null_animation.xml,xml,1989601,394,1204,8,1,0
abc_popup_exit.xml,xml,1990099,260,512,8,1,0
btn_checkbox_to_checked_box_outer_merged_animation.xml,xml,1990432,752,2788,8,1,0
fragment_close_enter.xml,xml,1991293,474,1084,8,1,0
abc_control_background_material.xml,xml,1991846,193,380,8,1,0
hwid_auth_button_round_black.png,png,1992137,2025,2025,0,0,0
app_icon.png,png,1994247,39392,39392,0,0,0
c_buoycircle_hide_float_eye_off_gray.png,png,2033704,1077,1077,0,0,0
hwid_auth_button_round_normal.png,png,2034874,2266,2266,0,0,0
c_buoycircle_icon.png,png,2037226,25245,25245,0,0,0
c_buoycircle_red_dot.png,png,2062545,201,201,0,0,0
hwid_auth_button_white.png,png,2062823,1546,1546,0,0,0
hwid_auth_button_round_white.png,png,2064448,2025,2025,0,0,0
upsdk_cancel_pressed_bg.png,png,2066558,272,272,0,0,0
c_buoycircle_icon_normal.png,png,2066910,2685,2685,0,0,0
hwid_auth_button_normal.png,png,2069676,1713,1713,0,0,0
upsdk_cancel_normal.png,png,2071469,495,495,0,0,0
hms_game_achievement_finish.png,png,2072040,2041,2041,0,0,0
abc_tint_seek_thumb.xml,xml,2074165,245,504,8,1,0
abc_tint_btn_checkable.xml,xml,2074493,275,628,8,1,0
abc_btn_colored_borderless_text_material.xml,xml,2074854,248,504,8,1,0
abc_tint_switch_track.xml,xml,2075206,284,668,8,1,0
abc_color_highlight_material.xml,xml,2075575,259,548,8,1,0
abc_tint_edittext.xml,xml,2075926,288,672,8,1,0
abc_tint_spinner.xml,xml,2076295,288,672,8,1,0
abc_tint_default.xml,xml,2076663,372,1128,8,1,0
abc_btn_colored_text_material.xml,xml,2077115,245,504,8,1,0
abc_alert_dialog_button_bar_material.xml,xml,2077453,617,1592,8,1,0
ic_launcher.png,png,2078171,3122,3122,0,0,0
abc_alert_dialog_button_bar_material.xml,xml,2081354,466,1216,8,1,0
abc_alert_dialog_title_material.xml,xml,2081923,547,1360,8,1,0
c_buoycircle_hide_guide_dialog.xml,xml,2082568,697,1820,8,1,0
