filename,type,offset,compressedSize,uncompressedSize,method,zlib,7zip
app-metadata.properties,properties,0,51,55,8,0,0
baseline.prof,prof,138,9563,9563,0,0,0
classes.dex,dex,9759,3433245,8448096,8,1,0
classes10.dex,dex,3443045,2109054,5434492,8,1,0
classes11.dex,dex,5552142,1150101,4648124,8,1,0
classes12.dex,dex,6702286,1195699,4789184,8,1,0
classes13.dex,dex,7898028,1355061,5079132,8,1,0
classes14.dex,dex,9253132,2004010,6044644,8,1,0
classes15.dex,dex,11257185,3055419,8050388,8,1,0
classes16.dex,dex,14312647,3040936,7890148,8,1,0
classes17.dex,dex,17353626,3131551,8646004,8,1,0
classes18.dex,dex,20485220,2966325,7789468,8,1,0
classes2.dex,dex,23451588,2968160,8043116,8,1,0
classes3.dex,dex,26419790,2857099,7534248,8,1,0
classes4.dex,dex,29276931,2803140,7229804,8,1,0
classes5.dex,dex,32080113,3161249,8317372,8,1,0
classes6.dex,dex,35241404,2945443,7602576,8,1,0
classes7.dex,dex,38186889,2948596,7786380,8,1,0
classes8.dex,dex,41135527,3108385,8022052,8,1,0
classes9.dex,dex,44243954,3139363,8282044,8,1,0
libBugly.so,so,47383359,83597,165628,8,1,0
libBurstLinker.so,so,47467013,240842,640768,8,1,0
libCtaApiLib.so,so,47707918,140189,280448,8,1,0
libMegActionFmpJni.so,so,47848168,333494,673668,8,1,0
libSapling.so,so,48181729,258244,595692,8,1,0
libadjni.so,so,48440032,209791,583424,8,1,0
libavif-jni.so,so,48649880,67249,136884,8,1,0
libavif.so,so,48717189,57210,95908,8,1,0
libbili-webp.so,so,48774455,151694,313056,8,1,0
libbili.so,so,48926210,429677,734060,8,1,0
libbili_core.so,so,49355943,48232,88008,8,1,0
libbili_core_dumper.so,so,49404236,55717,92208,8,1,0
libbilicr.88.0.4324.188.so,so,49460021,2355740,3892960,8,1,0
libbiliid.so,so,51815833,213219,583616,8,1,0
libbilirtclibrary.so,so,52029110,2752192,5130040,8,1,0
libblkv.so,so,54781368,66764,153228,8,1,0
libbtrace.so,so,54848188,66470,153292,8,1,0
libbvc-xcode-tools.so,so,54914716,22992,46736,8,1,0
libc++_shared.so,so,54937775,238375,657200,8,1,0
libchronos.so,so,55176212,917882,2402312,8,1,0
libcrypto_c.so,so,56094153,26147,63056,8,1,0
libdim.so,so,56120360,330594,931776,8,1,0
libdynamicengine.so,so,56451009,353782,550548,8,1,0
libed25519.so,so,56804856,72177,99872,8,1,0
libentryexpro.so,so,56877092,61534,111880,8,1,0
libfb_dalvik-internals.so,so,56938688,8429,18028,8,1,0
libgifimage.so,so,56947188,84426,165620,8,1,0
libijkDolbyVision.so,so,57031674,383600,956992,8,1,0
libijkabr.so,so,57415340,248323,657164,8,1,0
libijkffmpeg.so,so,57663721,4195464,8133960,8,1,0
libijkplayer.so,so,61859246,3498817,7907156,8,1,0
libijksdl.so,so,65358124,363507,1022356,8,1,0
libimagepipeline.so,so,65721689,2904,9728,8,1,0
libjsc.so,so,65724658,2229720,5563884,8,1,0
libkoom-java.so,so,67954433,4949,13964,8,1,0
libkwai-linker.so,so,67959443,5611,13860,8,1,0
liblpLite.so,so,67965117,6306,13904,8,1,0
libmegface.so,so,67971481,708496,1402620,8,1,0
libmsaoaidauth.so,so,68680036,79878,172032,8,1,0
libmsaoaidsec.so,so,68759977,318492,413696,8,1,0
libnative-filters.so,so,69078531,6523,13764,8,1,0
libnative-imagetranscoder.so,so,69085120,160934,300544,8,1,0
libndkbitmap.so,so,69246128,6510,13452,8,1,0
libnirvana.so,so,69252699,284874,597856,8,1,0
libsls_producer.so,so,69537632,51622,100040,8,1,0
libstatic-webp.so,so,69589318,205831,411500,8,1,0
libtencentloc.so,so,69795212,132340,257876,8,1,0
libuptsmaddon.so,so,69927614,275573,579564,8,1,0
libutility.so,so,70203249,15359,30232,8,1,0
libweibosdkcore.so,so,70218667,11896,21752,8,1,0
libwind.so,so,70230627,20176,34416,8,1,0
libxhook_lib.so,so,70250859,9704,18028,8,1,0
libxp2p.so,so,70260624,616743,1344456,8,1,0
libbili.so,so,70877423,315236,689004,8,1,0
libblkv.so,so,71192707,103793,280208,8,1,0
libfb_dalvik-internals.so,so,71296548,5670,13876,8,1,0
libimagepipeline.so,so,71302281,2954,9668,8,1,0
agileplugin.json,json,71305292,343,1155,8,1,0
app-load-report.js,js,71305688,711,1604,8,1,0
appbase_1661149883752.zip,zip,71306454,180693,181258,8,1,0
backgroundColor.xml,xml,71487209,156,286,8,1,0
bangumi_count_down.json,json,71487432,561,1429,8,1,0
bangumi_current_watching_ep.svga,svga,71488053,1064,1059,8,1,0
bangumi_detail_playing.json,json,71489186,784,6746,8,1,0
bangumi_detail_playing_night.json,json,71490034,795,6780,8,1,0
bangumi_follow_guide_light_lottie.json,json,71490899,2508,65881,8,1,0
bangumi_follow_guide_night_lottie.json,json,71493482,2524,65915,8,1,0
