filename,type,offset,compressedSize,uncompressedSize,method,zlib,7zip
app-metadata.properties,properties,0,51,55,8,1,0
baseline.prof,prof,138,9476,9476,0,0,0
classes.dex,dex,9672,3432257,8490660,8,1,0
classes10.dex,dex,3441970,2171088,5586380,8,1,0
classes11.dex,dex,5613101,1212603,4740508,8,1,0
classes12.dex,dex,6825747,1190919,4774836,8,1,0
classes13.dex,dex,8016709,1308571,5019096,8,1,0
classes14.dex,dex,9325323,2048589,6119736,8,1,0
classes15.dex,dex,11373955,3040399,8005092,8,1,0
classes16.dex,dex,14414397,3040761,7886604,8,1,0
classes17.dex,dex,17455201,3137492,8608948,8,1,0
classes18.dex,dex,20592736,2924746,7725036,8,1,0
classes2.dex,dex,23517525,2935454,7932804,8,1,0
classes3.dex,dex,26453021,2827594,7432220,8,1,0
classes4.dex,dex,29280657,2778814,7195140,8,1,0
classes5.dex,dex,32059513,3184283,8400944,8,1,0
classes6.dex,dex,35243838,2866050,7450300,8,1,0
classes7.dex,dex,38109930,2972077,7822804,8,1,0
classes8.dex,dex,41082049,3165824,8141904,8,1,0
classes9.dex,dex,44247915,3117585,8341660,8,1,0
libBugly.so,so,47365542,83513,190656,8,1,0
libBurstLinker.so,so,47449110,310199,1026280,8,1,0
libCtaApiLib.so,so,47759370,176069,494080,8,1,0
libMegActionFmpJni.so,so,47935498,410850,1055416,8,1,0
libSapling.so,so,48346413,287846,825520,8,1,0
libadjni.so,so,48634316,272505,944360,8,1,0
libavif-jni.so,so,48906876,93957,251984,8,1,0
libavif.so,so,49000891,57947,116624,8,1,0
libbili-webp.so,so,49058892,161723,395496,8,1,0
libbili.so,so,49220674,431718,875000,8,1,0
libbili_core.so,so,49652446,57548,125424,8,1,0
libbili_core_dumper.so,so,49710053,66491,130072,8,1,0
libbilicr.88.0.4324.188.so,so,49776610,2473561,5325048,8,1,0
libbiliid.so,so,52250241,276042,948744,8,1,0
libbilirtclibrary.so,so,52526339,3405826,8761424,8,1,0
libblkv.so,so,55932229,88127,272440,8,1,0
libbtrace.so,so,56020410,89266,276664,8,1,0
libbvc-xcode-tools.so,so,56109732,20612,55208,8,1,0
libc++_shared.so,so,56130409,303846,1055016,8,1,0
libchronos.so,so,56434315,1044278,3562104,8,1,0
libcrypto_c.so,so,57478650,22998,75600,8,1,0
libdim.so,so,57501706,419612,1444432,8,1,0
libdynamicengine.so,so,57921371,369772,722992,8,1,0
libed25519.so,so,58291206,64302,96072,8,1,0
libentryexpro.so,so,58355565,78928,177624,8,1,0
libfb_dalvik-internals.so,so,58434553,5694,14216,8,1,0
libgifimage.so,so,58440316,106275,289184,8,1,0
libijkDolbyVision.so,so,58546649,410481,1145952,8,1,0
libijkabr.so,so,58957194,308438,1042680,8,1,0
libijkffmpeg.so,so,59265688,4452764,9657288,8,1,0
libijkplayer.so,so,63718511,3824413,10058936,8,1,0
libijksdl.so,so,67542983,452457,1576120,8,1,0
libimagepipeline.so,so,67995496,2887,10096,8,1,0
libjsc.so,so,67998446,2966532,8864512,8,1,0
libkoom-java.so,so,70965031,5001,14312,8,1,0
libkwai-linker.so,so,70970091,5511,14160,8,1,0
liblpLite.so,so,70975663,1408,5896,8,1,0
libmegface.so,so,70977127,793929,2287272,8,1,0
libmsaoaidauth.so,so,71771113,94808,421888,8,1,0
libmsaoaidsec.so,so,71865982,297663,634880,8,1,0
libnative-filters.so,so,72163705,12184,22264,8,1,0
libnative-imagetranscoder.so,so,72175953,193035,477096,8,1,0
libndkbitmap.so,so,72369060,3120,10080,8,1,0
libnirvana.so,so,72372239,342167,934432,8,1,0
libsls_producer.so,so,72714463,61247,149504,8,1,0
libstatic-webp.so,so,72775772,247756,612992,8,1,0
libtencentloc.so,so,73023589,165244,397592,8,1,0
libuptsmaddon.so,so,73188893,324053,781280,8,1,0
libweibosdkcore.so,so,73513006,11026,26136,8,1,0
libwind.so,so,73524094,19525,42888,8,1,0
libxhook_lib.so,so,73543673,10414,22496,8,1,0
libxp2p.so,so,73554146,772150,2221248,8,1,0
agileplugin.json,json,74326350,343,1155,8,1,0
app-load-report.js,js,74326746,711,1604,8,1,0
appbase_1661149883752.zip,zip,74327512,180693,181258,8,1,0
backgroundColor.xml,xml,74508267,156,286,8,1,0
bangumi_count_down.json,json,74508490,561,1429,8,1,0
bangumi_current_watching_ep.svga,svga,74509111,1064,1059,8,1,0
bangumi_detail_playing.json,json,74510244,784,6746,8,1,0
bangumi_detail_playing_night.json,json,74511092,795,6780,8,1,0
bangumi_follow_guide_light_lottie.json,json,74511957,2508,65881,8,1,0
bangumi_follow_guide_night_lottie.json,json,74514540,2524,65915,8,1,0
bangumi_full_screen_like_triple.json,json,74517139,3818,30536,8,1,0
bangumi_full_screen_like_triple_unlogin.json,json,74521030,2783,20483,8,1,0
bangumi_half_screen_like_triple.json,json,74523894,4082,33239,8,1,0
bangumi_half_screen_like_triple_unlogin.json,json,74528049,3019,22244,8,1,0
bangumi_player_follow_guide.json,json,74531149,973,5044,8,1,0
bangumi_player_follow_guide_night.json,json,74532191,1062,5727,8,1,0
AlphaTexture.fsh,fsh,74533328,118,150,8,1,0
Flat.fsh,fsh,74533515,74,91,8,1,0
OESTexture.fsh,fsh,74533650,158,221,8,1,0
Pattern.fsh,fsh,74533875,130,167,8,1,0
RadialGradient.fsh,fsh,74534069,318,632,8,1,0
RecordTexture.fsh,fsh,74534458,120,165,8,1,0
RecordVertex.vsh,vsh,74534648,105,174,8,1,0
Shadow.fsh,fsh,74534822,272,593,8,1,0
ShadowVertex.vsh,vsh,74535157,145,224,8,1,0
Texture.fsh,fsh,74535371,114,145,8,1,0
