filename,type,offset,compressedSize,uncompressedSize,method,zlib,7zip
AndroidManifest.xml,xml,0,23040,152204,8,0,1
HMSCore-availableupdate.properties,properties,23089,46,46,0,0,0
HMSCore-base.properties,properties,23202,35,35,0,0,0
HMSCore-device.properties,properties,23291,37,37,0,0,0
HMSCore-hatool.properties,properties,23385,37,37,0,0,0
HMSCore-log.properties,properties,23477,34,34,0,0,0
HMSCore-stats.properties,properties,23566,36,36,0,0,0
HMSCore-ui.properties,properties,23656,33,33,0,0,0
account-api_release.kotlin_module,kotlin_module,23741,11,16,8,0,1
account_release.kotlin_module,kotlin_module,23824,50,58,8,0,1
ad-api_release.kotlin_module,kotlin_module,23942,11,16,8,0,1
ad_base_release.kotlin_module,kotlin_module,24020,11,16,8,0,1
ad_release.kotlin_module,kotlin_module,24099,11,16,8,0,1
adi-nop_release.kotlin_module,kotlin_module,24173,11,16,8,0,1
androidx.activity_activity.version,version,24252,6,6,0,0,0
androidx.annotation_annotation-experimental.version,version,24338,6,6,0,0,0
androidx.appcompat_appcompat-resources.version,version,24434,6,6,0,0,0
androidx.appcompat_appcompat.version,version,24526,6,6,0,0,0
androidx.arch.core_core-runtime.version,version,24610,6,6,0,0,0
androidx.asynclayoutinflater_asynclayoutinflater.version,version,24694,6,6,0,0,0
androidx.browser_browser.version,version,24798,6,6,0,0,0
androidx.cardview_cardview.version,version,24878,6,6,0,0,0
androidx.coordinatorlayout_coordinatorlayout.version,version,24958,6,6,0,0,0
androidx.core_core-ktx.version,version,25058,6,6,0,0,0
androidx.core_core.version,version,25134,6,6,0,0,0
androidx.cursoradapter_cursoradapter.version,version,25206,6,6,0,0,0
androidx.customview_customview.version,version,25298,6,6,0,0,0
androidx.databinding_baseAdapters.version,version,25382,5,5,0,0,0
androidx.databinding_library.version,version,25469,5,5,0,0,0
androidx.documentfile_documentfile.version,version,25549,6,6,0,0,0
androidx.drawerlayout_drawerlayout.version,version,25638,6,6,0,0,0
androidx.dynamicanimation_dynamicanimation.version,version,25726,6,6,0,0,0
androidx.exifinterface_exifinterface.version,version,25822,6,6,0,0,0
androidx.fragment_fragment.version,version,25914,6,6,0,0,0
androidx.interpolator_interpolator.version,version,25994,6,6,0,0,0
androidx.legacy_legacy-support-core-ui.version,version,26082,6,6,0,0,0
androidx.legacy_legacy-support-core-utils.version,version,26174,6,6,0,0,0
androidx.legacy_legacy-support-v13.version,version,26270,6,6,0,0,0
androidx.legacy_legacy-support-v4.version,version,26358,6,6,0,0,0
androidx.lifecycle_lifecycle-extensions.version,version,26446,6,6,0,0,0
androidx.lifecycle_lifecycle-livedata-core.version,version,26538,6,6,0,0,0
androidx.lifecycle_lifecycle-livedata.version,version,26634,6,6,0,0,0
androidx.lifecycle_lifecycle-process.version,version,26726,6,6,0,0,0
androidx.lifecycle_lifecycle-reactivestreams-ktx.version,version,26818,6,6,0,0,0
androidx.lifecycle_lifecycle-reactivestreams.version,version,26922,6,6,0,0,0
