filename,type,offset,compressedSize,uncompressedSize,method,zlib,7zip
AndroidManifest.xml,xml,0,60786,468172,8,0,0
DebugProbesKt.bin,bin,60835,767,1714,8,0,1
HMSCore-availableupdate.properties,properties,61649,46,46,0,0,0
HMSCore-base.properties,properties,61762,35,35,0,0,0
HMSCore-baselegacyapi.properties,properties,61851,44,44,0,0,0
HMSCore-device.properties,properties,61960,37,37,0,0,0
HMSCore-hatool.properties,properties,62053,37,37,0,0,0
HMSCore-log.properties,properties,62145,34,34,0,0,0
HMSCore-stats.properties,properties,62234,36,36,0,0,0
HMSCore-ui.properties,properties,62324,33,33,0,0,0
,,62409,0,0,0,0,0
CERT.RSA,RSA,62448,638,942,8,0,1
CERT.SF,SF,63133,360171,834012,8,0,1
MANIFEST.MF,MF,423350,359541,833934,8,0,1
agconnect-core.properties,properties,782941,37,37,0,0,0
,,783033,0,0,0,0,0
1314-1.json,json,783072,1587,36287,8,0,0
1314-2.json,json,784707,1299,13387,8,0,1
188-1.json,json,786054,673,2145,8,0,1
188-2.json,json,786774,1008,11048,8,0,1
520-1.json,json,787829,1631,16220,8,0,1
520-2.json,json,789507,1132,15936,8,0,1
66-1.json,json,790686,776,2650,8,0,1
9999-1.json,json,791508,2267,47925,8,0,1
9999-2.json,json,793823,1367,14149,8,0,1
CircleDashTexture.png,png,795238,803,803,0,0,0
MockData.json,json,796099,1363,5645,8,0,1
SDK_Default_Icon_Car.png,png,797512,5559,5559,0,0,0
SDK_Default_Icon_End.png,png,803135,4097,4097,0,0,0
SDK_Default_Icon_Passenger.png,png,807293,706,706,0,0,0
SDK_Default_Icon_Start.png,png,808066,3887,3887,0,0,0
SDK_Default_Route_Texture_Bule_Arrow.png,png,812019,888,888,0,0,0
SDK_Default_Route_Texture_Gray_Arrow.png,png,812984,1384,1384,0,0,0
SDK_Default_Traffic_Texture_Congestion.png,png,814448,927,927,0,0,0
SDK_Default_Traffic_Texture_SevereCongestion.png,png,815455,962,962,0,0,0
SDK_Default_Traffic_Texture_Slow.png,png,816502,865,865,0,0,0
SDK_Default_Traffic_Texture_Smooth.png,png,817441,980,980,0,0,0
,,818496,0,0,0,0,0
amended_static_score.mlmodel,mlmodel,818564,98,103,8,1,0
gbdt_device_score.mlmodel,mlmodel,818756,14131,32597,8,0,0
launch-speed-score.mlmodel,mlmodel,832978,98,103,8,1,0
lr_device_score.mlmodel,mlmodel,833168,107,111,8,1,0
static-score-mapper.mlmodel,mlmodel,833364,132,135,8,1,0
,,833589,0,0,0,0,0
pickerRegion.js,js,833636,28081,146785,8,0,0
sConsole.html,html,861776,266,422,8,0,1
swan-config.json,json,862099,57,80,8,0,1
swan-core.zip,zip,862216,1138457,1142066,8,0,1
,,2000730,0,0,0,0,0
,,2000776,0,0,0,0,0
game-extension-config.json,json,2000832,57,88,8,0,1
game-extension-core.zip,zip,2000968,6679,6731,8,0,1
game-config.json,json,2007723,55,81,8,0,1
game-core.zip,zip,2007839,64781,64956,8,0,1
sConsole.html,html,2072678,176,269,8,0,1
ala_gift_combo_balloon.json,json,2072912,1279,13880,8,0,1
,,2074255,0,0,0,0,0
align-customized-pa-offlineCapture_withScore_quant_20200909.model.int8.6.4.7.1.pass.mml,mml,2074300,255345,255345,0,0,0
,,2329777,0,0,0,0,0
small_bell_day.json,json,2329824,3202,7654,8,0,1
small_bell_night.json,json,2333092,3046,7982,8,0,1
,,2336206,0,0,0,0,0
img_0.png,png,2336260,2696,2696,0,0,0
,,2339020,0,0,0,0,0
img_0.png,png,2339080,2337,2337,0,0,0
assistant_loading.json,json,2341485,1485,2117,8,0,1
,,2343029,0,0,0,0,0
background_guide_day.json,json,2343080,533,3087,8,0,1
,,2343686,0,0,0,0,0
img_0.png,png,2343744,1904,1904,0,0,0
img_1.png,png,2345712,2862,2862,0,0,0
barrage_switch_close.json,json,2348638,726,2821,8,0,1
barrage_switch_open.json,json,2349426,728,2870,8,0,1
,,2350215,0,0,0,0,0
blur-customized-pa-blurnet_9768.model.int8-3.0.9.1.pass.mml,mml,2350260,128569,128569,0,0,0
btn_guide.json,json,2478933,870,3960,8,0,1
btn_guide_new.json,json,2479854,793,2489,8,0,1
btn_guide_new_night.json,json,2480702,796,2488,8,0,1
btn_guide_night.json,json,2481559,872,3959,8,0,1
bubble_loading.json,json,2482488,659,3970,8,0,1
cancel.json,json,2483203,984,5659,8,0,1
cancel_night.json,json,2484235,993,5817,8,0,1
,,2485282,0,0,0,0,0
,,2485324,0,0,0,0,0
DVDirectory.cfg,cfg,2485368,19208,75971,8,0,1
DVHotMap.cfg,cfg,2504634,3038,11174,8,0,1
DVHotcity.cfg,cfg,2507727,722,1937,8,0,1
DVSDirectory.cfg,cfg,2508505,2025,7483,8,0,1
DVStreet.cfg,cfg,2510589,7727,24669,8,0,1
DVVersion.cfg,cfg,2518371,187,449,8,0,1
,,2518614,0,0,0,0,0
map.sdkrs,sdkrs,2518664,551294,1158100,8,0,0
map.sty,sty,3070017,212132,914240,8,0,0
reduct.sdkrs,sdkrs,3282206,132429,279264,8,0,0
reduct.sty,sty,3414697,58966,466440,8,0,0
traffic.sdkrs,sdkrs,3473723,93384,131766,8,0,1
traffic.sty,sty,3567170,68739,468628,8,0,0
,,3635970,0,0,0,0,0
