filename,type,offset,compressedSize,uncompressedSize,method,zlib,7zip
AndroidManifest.xml,xml,0,60779,468172,8,0,0
DebugProbesKt.bin,bin,60828,767,1714,8,0,1
HMSCore-availableupdate.properties,properties,61642,46,46,0,0,0
HMSCore-base.properties,properties,61754,35,35,0,0,0
HMSCore-baselegacyapi.properties,properties,61843,44,44,0,0,0
HMSCore-device.properties,properties,61952,37,37,0,0,0
HMSCore-hatool.properties,properties,62045,37,37,0,0,0
HMSCore-log.properties,properties,62137,34,34,0,0,0
HMSCore-stats.properties,properties,62226,36,36,0,0,0
HMSCore-ui.properties,properties,62316,33,33,0,0,0
,,62401,0,0,0,0,0
CERT.RSA,RSA,62440,637,942,8,0,1
CERT.SF,SF,63124,360053,833744,8,0,1
MANIFEST.MF,MF,423223,359467,833666,8,0,1
agconnect-core.properties,properties,782740,37,37,0,0,0
,,782833,0,0,0,0,0
1314-1.json,json,782872,1587,36287,8,0,0
1314-2.json,json,784507,1299,13387,8,0,1
188-1.json,json,785854,673,2145,8,0,1
188-2.json,json,786574,1008,11048,8,0,1
520-1.json,json,787629,1631,16220,8,0,1
520-2.json,json,789307,1132,15936,8,0,1
66-1.json,json,790486,776,2650,8,0,1
9999-1.json,json,791308,2267,47925,8,0,1
9999-2.json,json,793623,1367,14149,8,0,1
CircleDashTexture.png,png,795038,803,803,0,0,0
MockData.json,json,795899,1363,5645,8,0,1
SDK_Default_Icon_Car.png,png,797312,5559,5559,0,0,0
SDK_Default_Icon_End.png,png,802935,4097,4097,0,0,0
SDK_Default_Icon_Passenger.png,png,807093,706,706,0,0,0
SDK_Default_Icon_Start.png,png,807866,3887,3887,0,0,0
SDK_Default_Route_Texture_Bule_Arrow.png,png,811819,888,888,0,0,0
SDK_Default_Route_Texture_Gray_Arrow.png,png,812784,1384,1384,0,0,0
SDK_Default_Traffic_Texture_Congestion.png,png,814248,927,927,0,0,0
SDK_Default_Traffic_Texture_SevereCongestion.png,png,815255,962,962,0,0,0
SDK_Default_Traffic_Texture_Slow.png,png,816302,865,865,0,0,0
SDK_Default_Traffic_Texture_Smooth.png,png,817241,980,980,0,0,0
,,818296,0,0,0,0,0
amended_static_score.mlmodel,mlmodel,818364,98,103,8,1,0
gbdt_device_score.mlmodel,mlmodel,818556,14131,32597,8,0,0
launch-speed-score.mlmodel,mlmodel,832778,98,103,8,1,0
lr_device_score.mlmodel,mlmodel,832968,107,111,8,1,0
static-score-mapper.mlmodel,mlmodel,833164,132,135,8,1,0
,,833389,0,0,0,0,0
pickerRegion.js,js,833436,28081,146785,8,0,0
sConsole.html,html,861576,266,422,8,0,1
swan-config.json,json,861899,57,80,8,0,1
swan-core.zip,zip,862016,1138457,1142066,8,0,1
,,2000530,0,0,0,0,0
,,2000576,0,0,0,0,0
game-extension-config.json,json,2000632,57,88,8,0,1
game-extension-core.zip,zip,2000768,6679,6731,8,0,1
game-config.json,json,2007523,55,81,8,0,1
game-core.zip,zip,2007639,64781,64956,8,0,1
sConsole.html,html,2072478,176,269,8,0,1
ala_gift_combo_balloon.json,json,2072712,1279,13880,8,0,1
,,2074055,0,0,0,0,0
align-customized-pa-offlineCapture_withScore_quant_20200909.model.int8.6.4.7.1.pass.mml,mml,2074100,255345,255345,0,0,0
,,2329577,0,0,0,0,0
small_bell_day.json,json,2329624,3202,7654,8,0,1
small_bell_night.json,json,2332892,3046,7982,8,0,1
,,2336006,0,0,0,0,0
img_0.png,png,2336060,2696,2696,0,0,0
,,2338820,0,0,0,0,0
img_0.png,png,2338880,2337,2337,0,0,0
assistant_loading.json,json,2341285,1485,2117,8,0,1
,,2342829,0,0,0,0,0
background_guide_day.json,json,2342880,533,3087,8,0,1
,,2343486,0,0,0,0,0
img_0.png,png,2343544,1904,1904,0,0,0
